Program runtime,Data timestamp,Local date,Local hr,City,Cloud,Humidity,Precip,Temp,Wbgt,Wind
2025-06-22T09:01:24,2025-06-22T10:00:00-04:00,2025-06-22,10,"Albany, NY",81,81,0.04,75,74,10
2025-06-22T09:01:25,2025-06-22T10:00:00-04:00,2025-06-22,10,"Providence, RI",75,60,0.0,82,77,9
2025-06-22T09:01:26,2025-06-22T10:00:00-04:00,2025-06-22,10,"Atlantic City, NJ",82,62,0.0,82,77,9
2025-06-22T09:01:27,2025-06-22T10:00:00-04:00,2025-06-22,10,"Cape May, NJ",67,76,0.0,77,74,9
2025-06-22T09:01:28,2025-06-22T10:00:00-04:00,2025-06-22,10,"Princeton, NJ",86,61,0.0,84,79,6
2025-06-22T09:01:29,2025-06-22T10:00:00-04:00,2025-06-22,10,"Trenton, NJ",85,57,0.0,86,79,6
2025-06-22T09:01:30,2025-06-22T10:00:00-04:00,2025-06-22,10,"Philadelphia, PA",81,59,0.0,86,79,7
2025-06-22T09:01:31,2025-06-22T10:00:00-04:00,2025-06-22,10,"Lancaster, PA",25,61,0.0,84,80,6
2025-06-22T09:01:32,2025-06-22T10:00:00-04:00,2025-06-22,10,"Riverside, PA",44,69,0.03,82,78,6
2025-06-22T09:01:33,2025-06-22T10:00:00-04:00,2025-06-22,10,"Pittsburgh, PA",8,67,0.0,84,80,8
2025-06-22T09:01:34,2025-06-22T10:00:00-04:00,2025-06-22,10,"Oxford, PA",53,63,0.0,84,79,7
2025-06-22T09:01:35,2025-06-22T10:00:00-04:00,2025-06-22,10,"York, PA",26,61,0.0,84,80,7
2025-06-22T09:01:36,2025-06-22T10:00:00-04:00,2025-06-22,10,"Derry, PA",9,72,0.0,82,79,9
2025-06-22T09:01:37,2025-06-22T10:00:00-04:00,2025-06-22,10,"Bear Rocks, PA",9,74,0.0,77,75,9
2025-06-22T09:01:38,2025-06-22T10:00:00-04:00,2025-06-22,10,"Breakneck, PA",8,74,0.0,80,77,8
2025-06-22T09:01:39,2025-06-22T10:00:00-04:00,2025-06-22,10,"South Uniontown, PA",9,74,0.0,80,78,7
2025-06-22T09:01:40,2025-06-22T10:00:00-04:00,2025-06-22,10,"Erie, PA",19,72,0.01,82,79,13
2025-06-22T09:01:42,2025-06-22T10:00:00-04:00,2025-06-22,10," Harrisburg, PA",30,59,0.0,84,79,6
2025-06-22T09:01:44,2025-06-22T10:00:00-04:00,2025-06-22,10,"Wilmington, DE",68,61,0.0,84,79,6
