Cloud,Humidity,Precip,Temp,Wind,Wbgt,class
89,68,0.0,66,2,63,0
91,73,0.0,66,3,63,0
89,70,0.0,64,3,62,0
90,63,0.0,68,2,64,0
88,75,0.0,64,3,62,0
93,90,0.07,64,10,63,0
92,68,0.0,71,2,67,0
90,70,0.0,66,4,64,0
92,76,0.01,75,10,73,0
78,82,0.01,75,10,73,0
100,81,0.06,68,7,65,0
100,84,0.06,68,7,66,0
99,84,0.04,68,8,67,0
100,90,0.02,66,7,66,0
100,90,0.02,64,4,64,0
100,85,0.09,73,6,72,0
98,84,0.01,68,8,67,0
100,97,0.03,66,7,65,0
95,82,0.1,71,6,70,0
100,100,0.15,59,5,60,0
94,76,0.08,73,7,70,0
95,74,0.06,77,6,73,0
93,82,0.01,71,7,69,0
100,93,0.04,64,6,64,0
99,81,0.02,69,7,67,0
99,76,0.03,73,7,70,0
69,69,0.01,78,8,75,0
88,74,0.01,75,6,73,0
69,79,0.0,77,7,76,0
76,71,0.01,77,5,75,0
100,87,0.0,71,8,70,0
69,79,0.0,77,7,76,0
100,94,0.0,71,8,71,0
100,90,0.0,71,8,70,0
100,100,0.01,68,8,69,0
100,97,0.03,68,8,68,0
100,87,0.03,71,8,70,0
100,87,0.1,71,5,69,0
99,87,0.07,69,4,68,0
62,76,0.0,71,14,70,0
81,64,0.0,77,11,73,0
94,84,0.0,71,10,68,0
85,79,0.0,71,9,69,0
1,39,0.0,80,5,73,0
2,38,0.0,82,5,74,0
27,59,0.0,73,14,69,0
20,69,0.0,80,4,79,1
35,69,0.0,80,4,78,1
100,97,0.0,71,7,70,0
100,100,0.07,68,7,68,0
20,67,0.0,80,3,79,1
22,67,0.0,80,4,79,1
59,69,0.0,80,4,77,1
87,90,0.06,68,5,68,0
50,63,0.0,86,3,82,2
34,68,0.0,84,3,82,2
47,65,0.0,84,2,82,2
28,72,0.0,82,3,81,1
16,72,0.0,82,3,81,1
23,70,0.0,82,4,81,1
29,72,0.0,82,3,82,2
13,70,0.0,82,3,81,1
20,65,0.0,82,3,80,1
49,70,0.01,84,4,82,2
50,63,0.0,86,2,82,2
54,72,0.0,80,5,78,1
15,65,0.0,84,9,82,2
24,65,0.0,82,5,80,1
32,70,0.0,84,4,82,2
13,77,0.0,82,6,82,2
22,57,0.0,86,7,83,2
21,63,0.0,86,6,84,2
23,55,0.0,86,9,81,1
37,61,0.0,86,7,82,2
19,69,0.0,75,7,74,0
90,69,0.0,77,7,73,0
46,54,0.0,82,6,77,1
19,57,0.0,86,8,82,2
75,87,0.06,71,5,72,0
35,59,0.0,89,8,84,2
65,72,0.17,87,5,86,3
14,58,0.0,93,5,89,4
60,77,0.04,87,6,87,4
46,73,0.18,89,5,87,4
37,70,0.04,89,6,88,4
26,73,0.0,89,6,88,4
8,77,0.01,89,7,88,4
40,70,0.0,91,6,88,4
34,70,0.0,91,5,89,4
40,68,0.0,91,5,89,4
39,68,0.04,91,7,88,4
40,68,0.0,91,5,88,4
23,80,0.01,87,8,87,4
17,73,0.0,89,9,89,4
43,75,0.02,89,7,87,4
16,80,0.0,87,9,87,4
18,60,0.0,93,5,90,4
14,70,0.0,91,6,89,4
7,60,0.0,91,5,88,4
46,73,0.28,89,5,87,4
34,73,0.0,89,6,88,4
30,70,0.0,91,6,88,4
25,67,0.01,86,12,82,2
39,74,0.0,84,13,81,1
48,67,0.07,86,9,83,2
37,70,0.11,89,7,88,4
29,73,0.04,89,6,88,4
22,68,0.0,91,7,89,4
6,60,0.0,93,5,89,4
22,73,0.0,89,9,87,4
37,73,0.0,89,6,88,4
61,73,0.03,89,5,87,4
54,70,0.02,89,4,86,3
16,66,0.0,91,7,88,4
2,24,0.0,86,7,73,0
4,29,0.0,91,5,81,1
4,28,0.0,91,5,80,1
1,34,0.0,89,4,81,1
21,39,0.0,95,2,86,3
52,42,0.0,86,6,79,1
4,50,0.0,89,5,84,2
41,59,0.0,87,5,83,2
3,47,0.0,89,5,83,2
3,43,0.0,86,5,79,1
2,32,0.0,91,6,81,1
1,30,0.0,80,3,71,0
2,48,0.0,86,2,81,1
4,53,0.0,84,5,80,1
17,51,0.0,86,5,81,1
17,51,0.0,86,5,81,1
1,55,0.0,84,2,80,1
4,51,0.0,86,3,81,1
8,57,0.0,84,5,81,1
4,57,0.0,84,6,80,1
5,55,0.0,84,5,80,1
27,55,0.0,84,6,79,1
7,10,0.0,109,6,87,4
8,11,0.0,105,10,85,3
10,17,0.0,84,12,70,0
2,8,0.0,107,5,85,3
23,11,0.0,98,12,79,1
6,14,0.0,95,12,78,1
5,14,0.0,98,11,80,1
12,15,0.0,95,9,79,1
25,10,0.0,104,4,83,2
22,9,0.0,104,5,84,2
26,9,0.0,105,9,84,2
17,15,0.0,95,6,78,1
7,12,0.0,104,9,84,2
1,11,0.0,105,9,84,2
6,11,0.0,107,8,85,3
2,9,0.0,109,6,87,4
5,13,0.0,102,12,82,2
3,12,0.0,107,9,86,3
3,9,0.0,107,9,84,2
22,9,0.0,104,5,84,2
4,10,0.0,109,7,87,4
5,10,0.0,109,6,87,4
5,10,0.0,109,6,87,4
4,11,0.0,107,6,86,3
5,10,0.0,107,6,86,3
3,12,0.0,104,9,84,2
2,14,0.0,98,12,79,1
4,14,0.0,100,11,81,1
5,13,0.0,95,12,77,1
8,11,0.0,100,9,81,1
28,18,0.0,98,10,81,1
2,19,0.0,86,8,73,0
1,19,0.0,87,12,73,0
9,22,0.0,86,4,74,0
9,27,0.0,78,7,68,0
2,25,0.0,86,2,75,0
8,20,0.0,84,5,72,0
7,19,0.0,89,6,74,0
8,24,0.0,82,10,70,0
3,20,0.0,87,5,75,0
2,21,0.0,86,6,74,0
12,23,0.0,82,3,71,0
38,18,0.0,84,8,69,0
5,17,0.0,89,3,73,0
6,19,0.0,87,5,74,0
6,19,0.0,87,5,74,0
12,22,0.0,86,5,74,0
9,23,0.0,82,7,69,0
10,19,0.0,89,4,74,0
25,18,0.0,91,9,76,0
14,16,0.0,86,9,70,0
20,15,0.0,96,3,80,1
21,19,0.0,86,2,73,0
14,16,0.0,89,4,74,0
10,19,0.0,84,4,71,0
9,19,0.0,87,8,74,0
23,14,0.0,89,6,73,0
12,16,0.0,84,9,70,0
5,14,0.0,89,16,71,0
6,13,0.0,91,11,73,0
2,15,0.0,86,13,70,0
6,32,0.0,77,9,69,0
5,27,0.0,80,9,69,0
3,21,0.0,82,10,69,0
1,23,0.0,80,15,68,0
18,9,0.0,100,6,81,1
8,6,0.0,98,6,78,1
4,13,0.0,84,2,70,0
6,14,0.0,82,2,68,0
26,11,0.0,102,4,83,2
2,13,0.0,84,4,69,0
33,12,0.0,91,9,74,0
3,8,0.0,91,5,73,0
28,12,0.0,95,9,77,1
14,10,0.0,100,11,79,1
26,10,0.0,96,12,77,1
21,9,0.0,102,5,82,2
3,12,0.0,84,8,68,0
4,13,0.0,84,2,70,0
22,68,0.0,73,8,73,0
3,7,0.0,107,4,85,3
1,8,0.0,105,5,84,2
1,11,0.0,104,4,84,2
22,68,0.0,73,8,73,0
2,8,0.0,107,4,85,3
2,12,0.0,102,5,83,2
2,13,0.0,104,2,86,3
3,28,0.0,87,3,77,1
13,52,0.0,80,4,75,0
1,10,0.0,93,5,75,0
3,11,0.0,93,3,76,0
2,9,0.0,93,3,76,0
3,28,0.0,87,3,77,1
1,10,0.0,95,1,77,1
0,11,0.0,93,9,76,0
0,10,0.0,91,10,75,0
3,7,0.0,100,5,80,1
0,41,0.0,82,2,75,0
2,31,0.0,86,4,76,0
2,20,0.0,86,6,73,0
4,49,0.0,80,3,75,0
2,57,0.0,75,11,71,0
1,54,0.0,77,3,74,0
0,32,0.0,86,4,77,1
0,36,0.0,84,6,76,0
0,49,0.0,80,4,75,0
1,41,0.0,82,5,75,0
9,68,0.0,69,5,68,0
1,47,0.0,80,2,74,0
1,32,0.0,84,6,74,0
0,42,0.0,80,3,74,0
3,28,0.0,87,3,77,1
1,36,0.0,84,3,75,0
1,42,0.0,82,3,75,0
3,26,0.0,86,4,76,0
2,27,0.0,84,2,73,0
2,7,0.0,107,4,85,3
1,12,0.0,93,2,76,0
1,24,0.0,93,5,80,1
1,32,0.0,84,6,74,0
1,38,0.0,84,4,76,0
14,9,0.0,104,8,83,2
1,8,0.0,105,5,84,2
4,23,0.0,89,2,77,1
1,23,0.0,82,3,71,0
18,64,0.0,73,9,72,0
1,32,0.0,75,4,67,0
4,23,0.0,84,2,73,0
1,24,0.0,82,2,70,0
1,19,0.0,84,2,72,0
2,56,0.0,77,3,73,0
4,64,0.0,73,5,72,0
3,57,0.0,75,5,73,0
2,57,0.0,75,4,72,0
0,57,0.0,75,7,71,0
0,47,0.0,80,6,75,0
0,45,0.0,80,5,74,0
2,64,0.0,73,4,72,0
23,62,0.0,59,5,58,0
10,62,0.0,57,6,56,0
28,69,0.0,55,5,54,0
3,24,0.0,68,10,59,0
16,62,0.0,62,5,60,0
9,52,0.0,64,8,62,0
5,52,0.0,64,10,61,0
6,50,0.0,64,7,61,0
0,39,0.0,71,2,66,0
9,27,0.0,60,6,54,0
17,57,0.0,84,14,79,1
29,52,0.01,87,11,81,1
12,50,0.0,86,7,80,1
35,53,0.01,82,6,76,0
29,52,0.01,87,11,81,1
89,70,0.0,66,5,62,0
89,65,0.0,68,2,64,0
90,70,0.0,66,3,63,0
89,65,0.0,66,3,63,0
89,61,0.0,68,2,64,0
85,73,0.0,64,3,62,0
93,93,0.07,64,10,63,0
90,68,0.0,71,2,68,0
89,70,0.0,68,4,64,0
92,76,0.01,75,11,72,0
78,82,0.01,75,10,73,0
100,87,0.06,66,7,64,0
100,84,0.06,68,7,66,0
100,84,0.04,68,8,67,0
100,90,0.02,66,8,66,0
100,90,0.03,64,4,64,0
98,87,0.09,73,7,72,0
99,84,0.01,68,8,67,0
100,93,0.04,66,6,66,0
94,79,0.1,73,6,70,0
100,100,0.2,59,5,60,0
92,73,0.08,73,7,71,0
91,71,0.06,77,6,74,0
98,87,0.01,69,8,68,0
100,93,0.05,64,6,64,0
100,76,0.02,71,7,68,0
100,76,0.03,73,7,69,0
69,65,0.01,80,9,75,0
88,71,0.01,77,7,73,0
73,76,0.0,77,8,76,0
74,69,0.01,78,5,76,0
100,84,0.0,73,8,71,0
73,76,0.0,77,8,76,0
100,97,0.0,71,8,71,0
100,87,0.0,73,8,71,0
99,100,0.01,68,8,69,0
100,97,0.03,68,8,68,0
100,90,0.03,71,9,69,0
100,87,0.1,71,5,69,0
100,90,0.07,69,4,68,0
55,76,0.0,71,14,70,0
75,62,0.0,77,11,73,0
89,84,0.0,71,10,70,0
81,76,0.0,73,10,71,0
2,36,0.0,82,5,74,0
1,36,0.0,82,5,74,0
28,59,0.0,73,14,69,0
20,65,0.0,82,5,80,1
36,67,0.0,80,4,78,1
100,97,0.0,71,7,71,0
100,100,0.07,68,8,69,0
20,63,0.0,82,3,80,1
22,67,0.0,80,5,78,1
64,65,0.0,82,5,78,1
75,84,0.06,71,5,70,0
50,59,0.0,87,3,83,2
39,65,0.0,86,5,83,2
49,59,0.0,86,2,81,1
34,67,0.0,82,4,80,1
20,67,0.0,82,2,81,1
29,63,0.0,84,5,82,2
23,65,0.0,84,4,82,2
29,65,0.0,84,3,81,1
20,61,0.0,84,3,81,1
44,65,0.01,86,4,82,2
50,59,0.0,86,2,82,2
60,72,0.0,80,6,78,1
19,65,0.0,84,10,81,1
42,61,0.0,84,6,80,1
30,65,0.0,84,5,82,2
10,74,0.0,84,7,82,2
28,55,0.0,87,7,83,2
18,59,0.0,89,7,85,3
26,52,0.0,87,9,82,2
38,57,0.0,86,7,82,2
28,66,0.0,77,8,75,0
90,69,0.03,77,7,73,0
46,49,0.0,84,6,77,1
50,59,0.0,86,8,81,1
79,90,0.03,71,5,71,0
35,61,0.0,89,9,84,2
62,72,0.17,89,6,87,4
12,58,0.0,93,6,88,4
63,70,0.04,89,7,87,4
32,70,0.18,89,6,88,4
48,66,0.04,91,7,89,4
28,70,0.0,89,6,87,4
3,77,0.01,89,8,88,4
43,68,0.0,91,9,87,4
36,66,0.0,91,7,89,4
42,68,0.0,91,7,88,4
47,64,0.04,93,7,89,4
42,68,0.0,91,7,88,4
19,80,0.01,87,9,87,4
18,73,0.0,89,9,89,4
30,73,0.02,89,9,87,4
10,80,0.0,87,10,87,4
18,60,0.0,93,6,90,4
17,73,0.0,91,7,89,4
7,60,0.0,91,5,88,4
43,70,0.28,89,5,88,4
36,70,0.0,91,6,88,4
31,70,0.0,91,6,88,4
22,68,0.0,86,12,83,2
36,75,0.0,84,13,81,1
50,68,0.0,84,9,81,1
36,68,0.11,91,7,88,4
28,70,0.04,89,7,88,4
25,66,0.0,91,8,89,4
9,60,0.0,93,5,89,4
25,72,0.0,89,9,87,4
41,70,0.0,89,6,87,4
66,70,0.03,89,7,86,3
61,75,0.02,87,5,85,3
20,66,0.0,91,8,88,4
4,21,0.0,87,6,75,0
3,28,0.0,93,5,81,1
5,25,0.0,95,5,82,2
0,32,0.0,91,4,81,1
18,36,0.0,95,2,86,3
42,39,0.0,87,5,79,1
2,47,0.0,91,6,84,2
51,57,0.0,89,5,84,2
3,43,0.0,91,5,84,2
3,42,0.0,86,5,80,1
2,30,0.0,91,5,81,1
3,27,0.0,84,2,73,0
2,45,0.0,89,3,82,2
3,51,0.0,86,5,80,1
25,51,0.0,86,5,80,1
25,51,0.0,86,5,80,1
0,55,0.0,84,3,80,1
5,50,0.0,86,4,81,1
1,53,0.0,86,6,81,1
10,57,0.0,84,6,79,1
11,51,0.0,84,5,79,1
44,53,0.0,84,6,79,1
7,9,0.0,109,6,86,3
5,11,0.0,105,9,84,2
12,16,0.0,86,11,70,0
2,7,0.0,109,5,85,3
16,11,0.0,100,13,78,1
8,13,0.0,95,11,77,1
10,13,0.0,100,9,80,1
9,14,0.0,96,8,78,1
19,9,0.0,104,5,82,2
15,8,0.0,107,6,84,2
21,8,0.0,107,10,84,2
17,12,0.0,98,7,78,1
7,11,0.0,107,8,84,2
5,10,0.0,105,9,83,2
6,11,0.0,107,7,84,2
4,9,0.0,111,7,87,4
6,13,0.0,102,12,81,1
3,11,0.0,107,9,85,3
6,9,0.0,107,9,84,2
15,8,0.0,107,6,84,2
5,9,0.0,109,6,86,3
7,10,0.0,109,5,86,3
5,10,0.0,109,5,86,3
6,10,0.0,109,5,86,3
5,10,0.0,107,5,85,3
5,11,0.0,105,9,83,2
6,13,0.0,98,12,79,1
4,14,0.0,102,11,81,1
8,12,0.0,96,10,77,1
11,10,0.0,102,11,80,1
24,16,0.0,100,11,81,1
6,16,0.0,89,8,74,0
3,18,0.0,89,11,73,0
9,21,0.0,87,3,74,0
9,25,0.0,80,7,68,0
2,22,0.0,89,3,75,0
8,18,0.0,86,4,72,0
7,16,0.0,91,5,75,0
17,23,0.0,84,10,70,0
4,18,0.0,89,5,74,0
6,19,0.0,87,6,74,0
12,19,0.0,86,4,73,0
38,17,0.0,84,8,70,0
3,16,0.0,89,3,74,0
12,15,0.0,91,5,75,0
12,15,0.0,91,5,75,0
20,24,0.0,86,6,74,0
21,21,0.0,84,7,70,0
26,16,0.0,91,5,74,0
25,17,0.0,91,9,76,0
14,15,0.0,86,9,70,0
20,13,0.0,100,3,81,1
21,16,0.0,89,2,74,0
15,13,0.0,93,4,76,0
11,16,0.0,87,5,72,0
9,18,0.0,89,8,75,0
23,14,0.0,89,6,73,0
17,14,0.0,86,10,70,0
9,13,0.0,91,17,72,0
8,13,0.0,91,13,73,0
3,12,0.0,89,12,71,0
6,29,0.0,78,9,69,0
5,25,0.0,82,9,71,0
11,20,0.0,82,10,70,0
9,20,0.0,82,16,69,0
16,8,0.0,102,7,81,1
8,6,0.0,100,9,77,1
3,12,0.0,86,4,70,0
4,12,0.0,86,2,70,0
20,9,0.0,104,5,83,2
3,12,0.0,84,5,68,0
27,12,0.0,91,11,73,0
4,7,0.0,93,6,73,0
26,12,0.0,96,11,76,0
13,9,0.0,100,12,79,1
21,9,0.0,96,12,76,0
19,8,0.0,105,6,83,2
5,11,0.0,86,9,68,0
3,12,0.0,86,4,70,0
22,68,0.0,73,9,72,0
3,7,0.0,109,4,85,3
1,8,0.0,105,5,84,2
2,9,0.0,105,5,84,2
22,68,0.0,73,9,72,0
2,7,0.0,109,5,86,3
2,11,0.0,104,6,83,2
2,12,0.0,105,4,85,3
3,25,0.0,89,5,77,1
13,49,0.0,82,6,77,1
1,8,0.0,95,5,76,0
2,8,0.0,95,4,76,0
2,9,0.0,93,5,75,0
3,25,0.0,89,5,77,1
2,9,0.0,95,2,77,1
0,8,0.0,95,12,75,0
0,9,0.0,93,12,74,0
3,6,0.0,102,5,80,1
0,38,0.0,82,5,74,0
2,28,0.0,89,5,77,1
3,17,0.0,87,8,73,0
3,45,0.0,82,5,75,0
1,57,0.0,75,15,71,0
0,47,0.0,80,5,74,0
1,29,0.0,89,5,78,1
1,30,0.0,86,6,76,0
0,41,0.0,84,5,76,0
1,37,0.0,86,6,77,1
3,68,0.0,69,6,68,0
1,41,0.0,84,2,77,1
0,27,0.0,87,9,76,0
1,36,0.0,84,3,76,0
3,25,0.0,89,5,77,1
2,31,0.0,87,4,77,1
1,36,0.0,86,3,78,1
4,22,0.0,91,5,77,1
2,29,0.0,84,3,73,0
3,6,0.0,109,3,85,3
1,9,0.0,96,2,78,1
1,22,0.0,95,6,80,1
0,27,0.0,87,9,76,0
3,31,0.0,89,5,78,1
12,8,0.0,105,9,83,2
1,8,0.0,105,5,84,2
3,20,0.0,93,2,78,1
2,19,0.0,86,6,72,0
18,66,0.0,73,9,72,0
2,29,0.0,77,6,68,0
3,19,0.0,86,5,73,0
1,22,0.0,82,2,71,0
1,19,0.0,84,2,71,0
0,50,0.0,80,3,75,0
2,57,0.0,75,5,72,0
2,54,0.0,77,5,73,0
1,52,0.0,77,5,73,0
0,50,0.0,77,7,72,0
0,42,0.0,82,6,76,0
0,39,0.0,84,5,76,0
1,56,0.0,77,5,74,0
40,57,0.0,60,2,58,0
6,59,0.0,59,7,57,0
29,66,0.0,55,5,54,0
3,20,0.0,68,13,58,0
29,60,0.0,62,7,60,0
20,48,0.0,66,8,62,0
20,46,0.0,64,10,61,0
17,45,0.0,66,9,62,0
0,30,0.0,75,4,67,0
18,22,0.0,62,8,54,0
17,57,0.0,84,14,79,1
29,52,0.01,87,11,81,1
12,50,0.0,86,7,80,1
35,53,0.01,82,6,76,0
29,52,0.01,87,11,81,1
89,70,0.0,66,5,62,0
88,66,0.0,68,2,63,0
90,68,0.0,68,3,64,0
89,63,0.0,68,3,63,0
90,59,0.0,69,1,64,0
85,70,0.0,66,2,62,0
93,93,0.04,64,10,62,0
83,64,0.0,73,2,68,0
87,68,0.0,68,3,64,0
92,76,0.04,75,12,71,0
79,79,0.01,75,11,72,0
98,81,0.03,68,7,65,0
98,84,0.06,68,7,66,0
98,84,0.01,68,8,66,0
100,90,0.04,66,8,65,0
100,87,0.08,64,4,63,0
95,85,0.04,73,7,72,0
98,84,0.09,68,8,66,0
100,97,0.1,66,7,65,0
94,82,0.01,71,6,69,0
100,100,0.21,59,5,59,0
91,71,0.01,75,7,71,0
86,74,0.01,77,6,73,0
98,87,0.0,69,7,68,0
100,93,0.2,64,6,63,0
99,76,0.08,71,7,67,0
99,76,0.07,73,8,69,0
71,67,0.02,78,9,74,0
88,71,0.02,77,7,73,0
80,79,0.0,77,8,74,0
75,69,0.04,78,6,75,0
100,82,0.14,73,8,71,0
80,79,0.0,77,8,74,0
100,94,0.19,71,9,71,0
100,87,0.05,73,9,71,0
100,100,0.03,69,8,70,0
100,97,0.05,68,8,68,0
100,90,0.03,71,9,69,0
100,90,0.12,71,6,69,0
97,90,0.05,71,4,70,0
47,73,0.0,71,14,69,0
65,62,0.0,77,11,73,0
86,82,0.0,73,10,70,0
80,74,0.0,73,10,71,0
2,33,0.0,84,5,73,0
2,32,0.0,84,5,73,0
22,61,0.0,71,15,67,0
20,67,0.0,82,5,78,1
49,67,0.06,80,4,77,1
100,90,0.04,73,7,71,0
100,97,0.08,68,8,68,0
20,65,0.0,82,3,79,1
23,67,0.0,80,5,77,1
66,65,0.0,82,5,77,1
91,84,0.18,71,5,69,0
45,61,0.02,86,4,82,2
35,68,0.0,84,5,81,1
26,59,0.01,86,2,81,1
34,67,0.01,82,4,79,1
16,65,0.0,84,2,80,1
29,63,0.0,84,5,81,1
25,65,0.0,84,4,81,1
28,63,0.0,84,3,81,1
20,63,0.04,84,4,79,1
26,68,0.02,84,3,81,1
26,59,0.02,86,2,82,2
63,69,0.07,80,6,77,1
24,61,0.0,86,10,82,2
44,59,0.04,84,6,80,1
30,65,0.0,84,5,81,1
9,75,0.0,84,7,81,1
41,54,0.0,89,8,82,2
19,61,0.0,89,7,84,2
46,50,0.0,89,8,82,2
40,55,0.05,87,7,82,2
37,67,0.0,77,8,74,0
78,62,0.01,80,6,74,0
29,48,0.0,84,5,77,1
48,61,0.0,84,8,79,1
68,90,0.03,71,5,70,0
37,58,0.0,89,9,84,2
56,68,0.06,89,6,86,3
17,58,0.01,93,7,87,4
66,70,0.44,89,7,86,3
32,73,0.04,89,6,86,3
48,68,0.06,91,7,87,4
28,75,0.0,89,6,86,3
11,80,0.0,87,8,87,4
47,68,0.24,91,8,86,3
37,64,0.15,93,6,88,4
45,66,0.19,91,6,88,4
47,68,0.06,91,7,87,4
46,66,0.22,91,6,88,4
19,80,0.0,87,9,86,3
14,70,0.0,89,9,87,4
30,75,0.01,89,9,86,3
15,80,0.0,87,10,86,3
20,62,0.02,93,7,88,4
17,75,0.13,89,7,88,4
12,60,0.01,91,4,87,4
44,73,0.16,89,6,86,3
36,68,0.0,91,6,88,4
31,66,0.0,93,6,88,4
36,70,0.0,86,12,81,1
35,74,0.0,84,13,80,1
56,67,0.0,86,9,81,1
36,73,0.03,89,8,86,3
28,73,0.01,89,7,87,4
25,70,0.01,89,8,87,4
9,56,0.03,93,5,88,4
25,75,0.01,87,9,85,3
41,73,0.0,89,6,86,3
69,70,0.42,89,6,85,3
68,75,0.24,86,5,84,2
16,66,0.0,91,8,87,4
5,18,0.0,89,7,75,0
4,26,0.0,93,5,81,1
4,23,0.0,95,5,81,1
0,31,0.0,91,4,80,1
11,34,0.0,96,3,86,3
31,39,0.0,89,6,79,1
1,45,0.0,91,7,83,2
55,57,0.0,89,6,82,2
1,39,0.0,91,5,82,2
2,40,0.0,89,5,80,1
0,28,0.0,93,5,81,1
5,24,0.0,84,2,72,0
12,45,0.0,89,4,81,1
1,50,0.0,86,4,80,1
26,50,0.0,86,5,80,1
26,50,0.0,86,5,80,1
0,53,0.0,86,3,80,1
1,50,0.0,86,4,80,1
0,55,0.0,86,6,80,1
1,57,0.0,84,7,78,1
17,49,0.0,86,5,79,1
44,53,0.0,84,7,78,1
8,9,0.0,109,5,85,3
7,11,0.0,107,8,83,2
20,16,0.0,84,11,67,0
2,8,0.0,109,5,84,2
15,10,0.0,100,13,78,1
8,13,0.0,95,11,76,0
10,13,0.0,100,9,79,1
10,13,0.0,98,8,78,1
19,10,0.0,104,6,81,1
17,8,0.0,107,6,84,2
22,8,0.0,109,10,84,2
38,13,0.0,98,7,77,1
13,11,0.0,107,8,83,2
6,11,0.0,105,8,82,2
9,11,0.0,107,7,84,2
6,9,0.0,111,7,86,3
7,13,0.0,100,10,79,1
4,12,0.0,107,10,84,2
9,9,0.0,107,9,83,2
17,8,0.0,107,6,84,2
8,9,0.0,111,5,86,3
6,9,0.0,111,5,86,3
5,10,0.0,109,5,85,3
6,10,0.0,109,5,85,3
5,10,0.0,107,5,84,2
5,11,0.0,105,8,83,2
6,13,0.0,98,11,77,1
8,13,0.0,100,11,79,1
9,12,0.0,96,13,75,0
29,10,0.0,100,9,78,1
25,16,0.0,102,12,82,2
8,14,0.0,89,8,73,0
5,16,0.0,89,11,73,0
10,19,0.0,89,3,73,0
10,23,0.0,80,7,67,0
2,19,0.0,89,3,74,0
25,17,0.0,87,4,72,0
12,15,0.0,91,5,74,0
26,22,0.0,84,9,70,0
8,15,0.0,91,5,74,0
14,18,0.0,89,7,73,0
9,17,0.0,87,5,72,0
59,15,0.0,86,8,70,0
13,15,0.0,89,4,72,0
14,14,0.0,91,6,74,0
14,14,0.0,91,6,74,0
27,20,0.0,87,6,73,0
23,18,0.0,86,7,70,0
29,14,0.0,91,6,73,0
20,16,0.0,91,9,75,0
23,15,0.0,87,10,70,0
20,12,0.0,102,7,81,1
11,15,0.0,93,4,75,0
16,12,0.0,93,5,75,0
9,14,0.0,89,6,72,0
8,16,0.0,91,8,74,0
45,13,0.0,91,8,72,0
23,13,0.0,86,10,69,0
13,12,0.0,91,17,71,0
15,12,0.0,91,14,72,0
4,12,0.0,89,12,70,0
3,25,0.0,80,10,69,0
1,22,0.0,82,12,70,0
8,18,0.0,84,10,69,0
11,17,0.0,82,16,67,0
18,8,0.0,104,8,80,1
9,6,0.0,98,9,75,0
2,12,0.0,86,3,68,0
3,12,0.0,86,2,69,0
20,10,0.0,104,6,82,2
2,11,0.0,84,5,67,0
28,11,0.0,91,11,72,0
3,7,0.0,93,7,72,0
27,12,0.0,95,12,75,0
13,10,0.0,100,12,77,1
20,9,0.0,98,13,75,0
19,8,0.0,105,7,81,1
4,11,0.0,84,10,66,0
2,12,0.0,86,3,68,0
22,66,0.0,75,9,71,0
4,7,0.0,109,3,84,2
1,8,0.0,107,5,83,2
3,8,0.0,107,5,83,2
22,66,0.0,75,9,71,0
2,7,0.0,109,5,85,3
2,11,0.0,104,6,82,2
2,11,0.0,105,4,84,2
3,24,0.0,91,6,77,1
13,49,0.0,82,6,75,0
2,7,0.0,98,5,76,0
2,7,0.0,95,4,75,0
2,9,0.0,93,6,74,0
3,24,0.0,91,6,77,1
3,8,0.0,95,2,75,0
0,8,0.0,95,12,74,0
0,9,0.0,93,12,74,0
4,7,0.0,102,6,79,1
0,42,0.0,82,5,73,0
1,27,0.0,89,5,77,1
2,19,0.0,87,9,72,0
0,42,0.0,82,5,75,0
0,57,0.0,75,16,69,0
0,49,0.0,80,6,73,0
1,27,0.0,91,5,78,1
3,29,0.0,87,7,76,0
0,37,0.0,86,4,76,0
1,34,0.0,87,6,77,1
1,66,0.0,71,8,68,0
2,36,0.0,86,2,77,1
0,27,0.0,89,9,76,0
1,31,0.0,87,3,76,0
3,24,0.0,91,6,77,1
3,26,0.0,91,4,78,1
2,33,0.0,89,3,78,1
5,21,0.0,91,5,77,1
2,31,0.0,84,4,73,0
3,6,0.0,109,3,84,2
1,8,0.0,98,2,77,1
1,23,0.0,95,6,79,1
0,27,0.0,89,9,76,0
3,28,0.0,89,5,77,1
14,9,0.0,105,9,82,2
1,8,0.0,107,5,83,2
2,18,0.0,93,2,78,1
2,17,0.0,86,6,71,0
18,64,0.0,75,10,71,0
2,30,0.0,77,6,67,0
3,18,0.0,87,5,72,0
3,21,0.0,84,2,70,0
3,19,0.0,86,2,72,0
0,44,0.0,82,3,74,0
0,54,0.0,77,6,71,0
0,52,0.0,78,6,73,0
0,52,0.0,77,6,72,0
0,44,0.0,80,7,73,0
1,38,0.0,84,6,75,0
1,37,0.0,84,5,75,0
0,54,0.0,78,5,73,0
40,58,0.0,62,2,58,0
6,60,0.0,59,7,57,0
29,64,0.0,55,5,53,0
3,21,0.0,68,13,57,0
33,58,0.0,62,8,59,0
27,45,0.0,66,9,60,0
23,45,0.0,66,11,60,0
10,41,0.0,66,11,61,0
0,26,0.0,77,4,66,0
18,19,0.0,62,8,53,0
38,56,0.0,82,11,75,0
62,63,0.0,82,9,76,0
49,60,0.0,82,12,75,0
84,64,0.0,77,2,71,0
62,63,0.0,82,9,76,0
81,70,0.0,66,5,62,0
80,65,0.0,68,3,63,0
84,68,0.0,66,3,62,0
81,63,0.0,68,3,63,0
