Cloud,Humidity,Precip,Temp,Wind,Wbgt,class
46,61,0.0,86,7,79,1
68,81,0.0,73,10,70,0
75,73,0.0,69,9,66,0
47,56,0.0,80,9,72,0
16,63,0.0,82,9,75,0
82,84,0.03,66,9,64,0
76,70,0.05,87,9,82,2
81,82,0.05,84,6,81,1
57,72,0.08,89,7,84,2
74,74,0.49,86,7,82,2
64,82,0.28,84,6,81,1
79,85,0.39,84,8,81,1
13,72,0.0,89,5,85,3
15,82,0.19,86,8,84,2
70,72,0.2,87,7,82,2
63,70,0.07,89,5,84,2
57,74,0.11,86,5,82,2
76,82,0.3,84,8,81,1
58,74,0.13,86,5,82,2
9,82,0.01,86,10,83,2
50,74,0.51,87,11,83,2
58,90,0.7,82,8,81,1
50,82,0.25,86,12,83,2
63,72,0.16,89,7,85,3
57,79,0.25,87,7,84,2
34,74,0.11,87,7,83,2
56,85,0.12,82,5,80,1
9,72,0.0,89,5,85,3
11,77,0.0,87,5,84,2
28,59,0.0,86,12,79,1
17,65,0.0,84,12,77,1
18,63,0.0,84,7,77,1
57,87,0.3,84,7,82,2
44,82,0.12,84,7,82,2
34,85,0.25,84,8,82,2
11,72,0.03,89,6,84,2
38,82,0.15,86,11,82,2
7,77,0.0,87,5,84,2
80,74,0.39,86,6,82,2
82,79,0.17,86,6,82,2
8,72,0.0,89,7,84,2
9,14,0.0,95,12,75,0
1,27,0.0,93,4,77,1
1,26,0.0,93,6,78,1
0,32,0.0,91,5,77,1
16,34,0.0,95,3,81,1
9,31,0.0,87,7,74,0
1,56,0.0,89,8,81,1
27,59,0.0,87,6,80,1
1,54,0.0,89,6,81,1
1,47,0.0,87,5,78,1
1,32,0.0,91,5,78,1
5,26,0.0,84,6,70,0
1,46,0.0,86,6,76,0
2,51,0.0,86,6,77,1
31,40,0.0,84,5,73,0
31,40,0.0,84,5,73,0
0,59,0.0,84,6,77,1
1,57,0.0,84,5,76,0
2,57,0.0,84,8,76,0
2,59,0.0,82,7,76,0
9,53,0.0,82,5,75,0
42,51,0.0,80,6,72,0
9,9,0.0,109,6,82,2
7,10,0.0,102,11,77,1
25,21,0.0,78,7,62,0
5,8,0.0,109,5,83,2
8,13,0.0,95,10,74,0
5,14,0.0,91,13,70,0
8,13,0.0,96,12,74,0
7,14,0.0,93,9,72,0
7,10,0.0,102,5,79,1
8,9,0.0,109,4,83,2
6,9,0.0,109,9,83,2
22,16,0.0,89,6,70,0
6,13,0.0,98,9,75,0
7,10,0.0,107,5,80,1
6,11,0.0,105,9,80,1
5,8,0.0,111,5,84,2
6,13,0.0,96,12,74,0
8,9,0.0,105,5,81,1
6,10,0.0,107,6,82,2
8,9,0.0,109,4,83,2
8,9,0.0,109,5,82,2
7,9,0.0,109,5,82,2
6,9,0.0,109,5,81,1
6,9,0.0,109,5,81,1
6,10,0.0,105,6,79,1
7,11,0.0,104,5,81,1
7,13,0.0,93,10,71,0
8,12,0.0,96,10,73,0
8,13,0.0,91,9,70,0
11,10,0.0,98,10,74,0
5,15,0.0,102,11,81,1
12,13,0.0,91,9,71,0
13,14,0.0,91,12,72,0
24,21,0.0,86,5,70,0
48,34,0.0,75,7,63,0
9,20,0.0,91,7,73,0
43,15,0.0,87,6,69,0
37,13,0.0,91,7,71,0
27,19,0.0,84,9,67,0
15,14,0.0,93,6,73,0
21,15,0.0,91,8,71,0
14,15,0.0,87,5,69,0
52,18,0.0,84,7,66,0
5,20,0.0,86,9,69,0
6,19,0.0,91,3,73,0
6,19,0.0,91,3,73,0
9,23,0.0,86,9,70,0
9,18,0.0,84,5,67,0
8,13,0.0,91,5,72,0
5,15,0.0,91,4,71,0
9,14,0.0,87,7,68,0
10,11,0.0,102,7,79,1
7,13,0.0,93,2,73,0
8,12,0.0,93,3,73,0
4,13,0.0,89,3,70,0
5,16,0.0,89,4,71,0
13,12,0.0,91,4,70,0
1,20,0.0,78,13,63,0
6,14,0.0,84,5,66,0
3,15,0.0,82,8,65,0
4,21,0.0,80,5,65,0
4,16,0.0,91,3,73,0
6,15,0.0,91,4,72,0
5,17,0.0,86,6,69,0
5,20,0.0,84,5,68,0
4,9,0.0,102,8,78,1
6,7,0.0,98,12,73,0
3,14,0.0,84,9,66,0
3,13,0.0,86,10,67,0
8,10,0.0,104,4,80,1
3,12,0.0,86,5,67,0
10,14,0.0,89,8,69,0
5,8,0.0,93,9,70,0
12,16,0.0,87,8,69,0
3,12,0.0,98,11,76,0
5,11,0.0,95,11,73,0
3,9,0.0,104,6,80,1
12,14,0.0,87,7,68,0
3,14,0.0,84,9,66,0
30,78,0.0,69,7,67,0
6,8,0.0,107,5,82,2
0,13,0.0,102,12,79,1
4,12,0.0,107,6,83,2
30,78,0.0,69,7,67,0
3,9,0.0,109,6,84,2
0,14,0.0,100,16,79,1
0,14,0.0,104,14,81,1
0,36,0.0,86,8,75,0
0,60,0.0,77,5,70,0
2,8,0.0,96,7,74,0
1,8,0.0,95,10,73,0
0,14,0.0,91,13,72,0
0,36,0.0,86,8,75,0
4,7,0.0,96,6,73,0
0,13,0.0,91,16,71,0
0,15,0.0,87,14,70,0
6,8,0.0,102,10,77,1
6,68,0.0,68,3,64,0
3,22,0.0,93,5,77,1
1,17,0.0,89,8,71,0
1,66,0.0,71,3,67,0
1,81,0.0,68,15,64,0
0,60,0.0,77,8,70,0
3,34,0.0,87,5,75,0
5,26,0.0,91,5,75,0
0,44,0.0,82,6,72,0
6,28,0.0,91,5,77,1
30,81,0.0,64,10,62,0
2,33,0.0,89,5,75,0
0,29,0.0,89,5,75,0
3,23,0.0,93,4,76,0
0,36,0.0,86,8,75,0
4,22,0.0,93,5,76,0
3,29,0.0,91,5,76,0
3,20,0.0,93,5,75,0
0,52,0.0,75,4,67,0
5,7,0.0,109,5,82,2
1,7,0.0,100,7,76,0
2,21,0.0,93,5,75,0
0,29,0.0,89,5,75,0
2,25,0.0,93,4,78,1
6,10,0.0,104,9,80,1
0,13,0.0,102,12,79,1
5,18,0.0,95,3,76,0
3,18,0.0,86,5,70,0
28,73,0.0,71,7,67,0
10,40,0.0,78,3,68,0
3,19,0.0,87,6,71,0
2,16,0.0,82,3,66,0
2,16,0.0,82,2,65,0
2,54,0.0,77,4,69,0
1,64,0.0,73,7,68,0
0,64,0.0,75,6,69,0
0,64,0.0,75,8,69,0
1,59,0.0,73,10,67,0
0,38,0.0,84,9,73,0
1,41,0.0,82,11,72,0
1,64,0.0,75,5,69,0
67,70,0.0,60,4,57,0
57,78,0.0,59,4,57,0
65,83,0.0,55,4,52,0
37,35,0.0,77,4,66,0
59,68,0.0,68,4,64,0
62,59,0.0,71,6,65,0
50,57,0.0,71,5,64,0
50,55,0.0,71,6,64,0
19,28,0.0,87,9,73,0
9,28,0.0,78,9,66,0
20,66,0.0,78,12,72,0
35,76,0.01,75,10,71,0
11,73,0.0,73,5,68,0
45,73,0.01,68,3,64,0
35,76,0.01,75,10,71,0
60,84,0.0,64,7,61,0
53,84,0.0,62,5,60,0
53,84,0.0,64,6,61,0
50,81,0.0,64,6,61,0
56,73,0.0,68,5,64,0
62,71,0.0,69,6,65,0
100,90,0.12,64,11,63,0
48,73,0.0,73,3,68,0
55,84,0.0,64,6,62,0
84,94,0.03,73,5,72,0
46,97,0.0,73,6,72,0
97,97,0.12,66,9,64,0
97,100,0.06,66,9,66,0
87,97,0.05,69,8,68,0
92,90,0.02,69,9,68,0
96,81,0.02,68,6,65,0
89,79,0.01,75,5,71,0
76,94,0.04,71,5,69,0
90,93,0.02,69,8,68,0
87,71,0.01,73,6,69,0
95,100,0.09,62,5,61,0
85,66,0.01,73,5,68,0
89,74,0.01,73,3,69,0
97,84,0.12,71,7,69,0
93,93,0.02,68,8,67,0
87,87,0.05,73,5,70,0
82,85,0.07,75,4,72,0
8,67,0.0,78,5,73,0
38,79,0.04,77,3,74,0
14,76,0.0,75,5,72,0
11,74,0.01,77,2,73,0
45,65,0.0,80,7,73,0
14,76,0.0,75,5,72,0
53,87,0.0,75,8,72,0
19,76,0.0,77,7,72,0
26,79,0.0,77,6,73,0
28,71,0.0,77,7,72,0
99,82,0.01,73,6,70,0
99,97,0.2,66,5,65,0
99,100,0.22,66,6,65,0
90,84,0.05,69,16,67,0
75,73,0.0,73,13,68,0
94,87,0.02,71,8,68,0
96,81,0.1,71,10,68,0
3,40,0.0,80,4,70,0
3,41,0.0,82,4,70,0
34,81,0.0,68,14,65,0
17,69,0.0,78,5,73,0
38,74,0.0,77,3,72,0
30,74,0.0,77,5,72,0
44,76,0.0,75,6,70,0
20,74,0.0,77,3,72,0
29,71,0.0,77,3,73,0
37,71,0.0,77,3,72,0
77,87,0.0,68,5,66,0
31,77,0.0,78,6,74,0
62,79,0.0,80,5,76,0
9,67,0.0,80,4,74,0
10,69,0.0,77,4,72,0
5,71,0.0,77,3,73,0
14,63,0.0,80,5,74,0
46,77,0.0,80,4,75,0
10,69,0.0,78,3,73,0
10,71,0.0,77,4,73,0
12,74,0.0,78,5,74,0
11,69,0.0,80,4,74,0
66,76,0.0,75,6,71,0
47,82,0.0,80,7,76,0
25,67,0.0,80,5,74,0
16,77,0.0,80,4,75,0
37,88,0.0,80,8,77,1
52,72,0.0,82,6,77,1
68,80,0.0,84,6,80,1
32,69,0.0,80,5,74,0
43,65,0.0,84,5,78,1
73,84,0.0,71,8,69,0
92,78,0.0,68,8,65,0
72,62,0.0,77,8,71,0
5,71,0.0,78,7,73,0
83,84,0.03,66,7,64,0
69,72,0.05,86,7,81,1
77,82,0.05,84,4,81,1
53,75,0.08,87,5,83,2
72,80,0.49,84,5,81,1
58,88,0.28,82,5,79,1
79,91,0.39,82,6,80,1
13,77,0.0,87,5,84,2
26,85,0.19,86,6,83,2
74,77,0.2,86,6,81,1
61,77,0.07,86,5,82,2
57,80,0.11,84,4,81,1
76,88,0.3,82,6,80,1
59,80,0.13,84,4,81,1
21,80,0.01,86,9,82,2
47,77,0.51,86,10,82,2
49,94,0.7,82,6,80,1
40,80,0.25,86,11,82,2
52,77,0.16,87,6,83,2
56,80,0.25,86,6,83,2
31,77,0.11,86,5,81,1
65,85,0.12,82,4,79,1
9,80,0.0,86,5,83,2
11,80,0.0,86,5,83,2
9,67,0.0,82,11,76,0
15,65,0.0,84,12,78,1
19,64,0.0,82,5,76,0
60,91,0.3,82,5,81,1
48,85,0.12,84,5,81,1
38,85,0.25,84,6,82,2
15,77,0.03,86,5,82,2
44,82,0.15,86,9,82,2
7,82,0.0,86,5,82,2
70,77,0.39,84,5,80,1
79,82,0.17,84,5,80,1
7,72,0.0,87,5,82,2
9,13,0.0,95,11,74,0
1,29,0.0,89,2,75,0
2,26,0.0,91,5,76,0
2,35,0.0,89,5,75,0
10,38,0.0,93,3,80,1
17,33,0.0,86,5,72,0
1,61,0.0,86,9,80,1
33,61,0.0,86,5,80,1
2,63,0.0,86,7,79,1
2,54,0.0,84,5,75,0
1,35,0.0,89,3,75,0
5,26,0.0,82,6,68,0
1,51,0.0,84,5,74,0
3,56,0.0,84,5,75,0
28,44,0.0,82,4,71,0
28,44,0.0,82,4,71,0
1,64,0.0,82,5,75,0
3,64,0.0,82,4,75,0
6,60,0.0,82,7,75,0
7,64,0.0,82,6,75,0
8,60,0.0,78,4,72,0
50,55,0.0,77,5,70,0
6,10,0.0,104,5,79,1
6,12,0.0,96,11,74,0
23,26,0.0,71,5,58,0
9,9,0.0,107,4,80,1
11,14,0.0,91,7,70,0
6,17,0.0,84,12,66,0
7,15,0.0,93,10,72,0
6,14,0.0,91,9,71,0
11,11,0.0,100,3,76,0
12,10,0.0,107,3,81,1
7,9,0.0,107,6,81,1
30,18,0.0,84,5,67,0
5,14,0.0,93,9,73,0
12,12,0.0,102,6,77,1
6,12,0.0,100,9,76,0
8,9,0.0,107,5,80,1
5,15,0.0,91,12,70,0
11,11,0.0,102,3,77,1
11,12,0.0,100,5,76,0
12,10,0.0,107,3,81,1
8,10,0.0,105,5,80,1
5,10,0.0,105,5,80,1
4,10,0.0,105,5,80,1
5,10,0.0,104,5,79,1
5,11,0.0,100,7,76,0
8,12,0.0,102,5,77,1
8,15,0.0,89,11,69,0
7,15,0.0,89,12,69,0
7,15,0.0,86,9,67,0
15,12,0.0,93,10,71,0
8,14,0.0,102,7,79,1
16,16,0.0,86,8,67,0
16,16,0.0,87,11,68,0
24,26,0.0,82,5,66,0
48,38,0.0,71,7,60,0
9,22,0.0,87,6,70,0
43,19,0.0,84,5,66,0
37,16,0.0,87,6,68,0
29,21,0.0,80,9,63,0
17,15,0.0,91,5,70,0
22,17,0.0,87,7,68,0
14,18,0.0,84,5,66,0
52,21,0.0,78,6,62,0
8,22,0.0,84,8,67,0
8,23,0.0,86,2,70,0
8,23,0.0,86,2,70,0
9,27,0.0,82,6,67,0
10,23,0.0,78,4,63,0
14,17,0.0,86,4,67,0
5,16,0.0,87,4,68,0
9,16,0.0,82,7,65,0
10,12,0.0,100,7,78,1
7,15,0.0,91,2,70,0
11,15,0.0,87,2,68,0
9,17,0.0,84,2,66,0
5,17,0.0,87,4,69,0
13,14,0.0,86,4,66,0
2,22,0.0,75,13,60,0
8,17,0.0,80,4,62,0
5,19,0.0,77,8,61,0
4,26,0.0,75,5,61,0
4,22,0.0,87,3,71,0
6,21,0.0,84,4,69,0
7,20,0.0,84,6,66,0
7,23,0.0,80,5,65,0
4,10,0.0,102,6,77,1
8,8,0.0,93,10,69,0
3,17,0.0,78,9,62,0
3,15,0.0,80,10,62,0
9,11,0.0,100,3,77,1
3,15,0.0,80,5,63,0
13,17,0.0,82,6,64,0
6,9,0.0,89,5,67,0
12,19,0.0,82,5,64,0
7,13,0.0,93,9,71,0
6,12,0.0,91,10,70,0
5,10,0.0,102,5,77,1
18,16,0.0,84,5,65,0
3,17,0.0,78,9,62,0
30,87,0.0,66,6,64,0
6,10,0.0,102,6,78,1
0,15,0.0,96,12,75,0
7,14,0.0,102,7,79,1
30,87,0.0,66,6,64,0
13,9,0.0,105,5,80,1
0,16,0.0,96,15,75,0
0,17,0.0,98,15,77,1
0,44,0.0,82,6,71,0
0,70,0.0,71,5,67,0
5,9,0.0,93,7,70,0
4,10,0.0,91,9,69,0
0,19,0.0,86,12,68,0
0,44,0.0,82,6,71,0
4,8,0.0,89,5,68,0
0,19,0.0,84,16,67,0
0,20,0.0,82,14,65,0
8,9,0.0,98,9,73,0
6,72,0.0,64,3,60,0
4,25,0.0,91,3,75,0
4,20,0.0,86,4,68,0
5,78,0.0,64,2,60,0
9,93,0.0,60,12,59,0
1,66,0.0,71,6,65,0
7,43,0.0,80,5,69,0
8,30,0.0,87,5,73,0
2,55,0.0,73,7,65,0
4,34,0.0,86,5,73,0
59,86,0.0,60,8,58,0
2,42,0.0,82,5,71,0
0,35,0.0,84,5,71,0
2,29,0.0,87,4,73,0
0,44,0.0,82,6,71,0
3,26,0.0,87,4,72,0
2,38,0.0,84,3,72,0
4,26,0.0,86,4,71,0
0,65,0.0,68,3,62,0
5,8,0.0,104,5,78,1
4,7,0.0,98,6,73,0
3,21,0.0,86,4,69,0
0,35,0.0,84,5,71,0
4,28,0.0,91,4,75,0
9,11,0.0,100,8,76,0
0,15,0.0,96,12,75,0
5,21,0.0,89,2,72,0
3,22,0.0,82,5,67,0
28,84,0.0,66,6,64,0
10,48,0.0,73,3,65,0
3,22,0.0,84,6,67,0
3,19,0.0,77,3,61,0
3,18,0.0,73,2,58,0
5,61,0.0,69,3,63,0
2,73,0.0,68,5,63,0
2,73,0.0,68,5,64,0
2,73,0.0,68,7,64,0
2,68,0.0,68,10,62,0
2,45,0.0,77,9,68,0
2,50,0.0,75,12,67,0
2,73,0.0,68,5,63,0
67,72,0.0,60,4,57,0
57,80,0.0,59,4,56,0
65,83,0.0,55,4,52,0
37,40,0.0,75,4,65,0
58,73,0.0,66,5,62,0
42,65,0.0,66,5,61,0
46,63,0.0,66,5,61,0
73,60,0.0,66,5,61,0
19,34,0.0,84,8,71,0
9,37,0.0,73,9,62,0
20,66,0.0,78,12,72,0
35,76,0.01,75,10,71,0
11,73,0.0,73,5,68,0
45,73,0.01,68,3,64,0
35,76,0.01,75,10,71,0
70,86,0.0,62,6,60,0
59,93,0.0,59,4,58,0
59,93,0.0,60,5,59,0
54,89,0.0,60,6,59,0
56,75,0.0,66,5,63,0
60,78,0.0,66,4,63,0
100,86,0.31,66,10,63,0
50,81,0.0,68,2,65,0
55,89,0.0,62,6,61,0
79,100,0.03,71,5,71,0
49,96,0.0,73,6,71,0
97,100,0.12,64,8,64,0
97,100,0.06,66,8,65,0
97,100,0.05,68,7,68,0
89,93,0.02,68,9,66,0
94,84,0.02,68,5,65,0
100,81,0.03,73,5,69,0
80,96,0.04,68,5,66,0
87,93,0.02,68,7,67,0
88,78,0.0,71,6,68,0
93,100,0.09,62,6,62,0
87,70,0.0,71,4,67,0
97,78,0.01,71,2,68,0
97,87,0.12,71,7,68,0
91,93,0.02,68,7,66,0
93,90,0.05,71,5,70,0
83,96,0.07,71,4,69,0
6,81,0.0,73,3,69,0
49,90,0.04,73,2,71,0
16,84,0.0,73,4,70,0
10,87,0.01,73,2,70,0
53,79,0.0,75,8,72,0
16,84,0.0,73,4,70,0
62,100,0.0,71,8,70,0
24,84,0.0,73,8,71,0
38,93,0.0,73,7,71,0
33,84,0.0,73,7,70,0
99,84,0.01,73,5,70,0
100,96,0.2,66,5,65,0
100,100,0.22,66,6,65,0
91,84,0.0,69,15,67,0
75,73,0.0,73,12,68,0
97,90,0.02,69,7,67,0
97,84,0.1,69,10,67,0
1,50,0.0,75,3,67,0
2,52,0.0,75,3,67,0
27,81,0.0,68,13,65,0
16,76,0.0,77,4,72,0
43,81,0.0,73,2,70,0
39,81,0.0,75,5,71,0
48,87,0.0,71,5,68,0
14,84,0.0,73,1,70,0
21,76,0.0,75,2,72,0
29,76,0.0,75,2,70,0
72,84,0.0,69,5,67,0
34,84,0.0,77,4,74,0
76,90,0.0,77,3,75,0
13,76,0.0,77,2,72,0
12,76,0.0,75,3,70,0
7,78,0.0,75,2,71,0
16,73,0.0,77,4,73,0
29,84,0.0,77,3,75,0
14,79,0.0,75,2,72,0
10,78,0.0,75,2,71,0
16,79,0.0,77,4,73,0
17,76,0.0,77,2,72,0
74,78,0.0,73,5,70,0
33,87,0.0,78,6,76,0
27,76,0.0,77,3,72,0
32,84,0.0,77,2,74,0
39,90,0.0,78,7,76,0
47,82,0.0,80,4,77,1
65,84,0.0,82,5,79,1
15,76,0.0,77,1,72,0
37,74,0.0,80,4,75,0
84,90,0.0,69,8,68,0
92,84,0.0,68,7,65,0
72,66,0.0,75,8,70,0
3,79,0.0,75,6,71,0
87,97,0.01,64,7,63,0
55,77,0.05,84,6,80,1
63,87,0.05,80,3,78,1
43,79,0.08,84,5,81,1
65,90,0.49,80,5,79,1
53,87,0.28,82,4,79,1
48,93,0.39,80,5,79,1
13,85,0.0,84,4,82,2
25,87,0.19,84,5,81,1
55,85,0.2,82,5,80,1
60,87,0.07,84,3,81,1
48,90,0.11,80,3,79,1
51,93,0.3,80,5,79,1
46,93,0.13,80,2,79,1
16,82,0.01,86,9,82,2
40,82,0.51,84,9,81,1
53,96,0.7,80,5,79,1
35,82,0.25,86,11,82,2
52,82,0.16,84,5,81,1
60,87,0.25,84,5,81,1
19,85,0.11,82,4,80,1
53,87,0.12,80,3,78,1
8,85,0.0,84,5,82,2
11,79,0.0,86,4,83,2
15,69,0.01,82,11,76,0
22,69,0.0,82,12,77,1
23,72,0.0,80,5,75,0
51,93,0.3,82,5,80,1
44,90,0.12,82,5,81,1
42,87,0.25,84,5,81,1
11,87,0.03,84,3,81,1
43,85,0.15,84,8,82,2
6,82,0.0,84,4,81,1
70,90,0.39,80,4,79,1
82,87,0.17,82,4,79,1
3,85,0.0,84,4,81,1
14,16,0.0,91,9,70,0
3,34,0.0,86,2,73,0
2,31,0.0,86,5,72,0
0,39,0.0,86,5,73,0
11,45,0.0,89,2,78,1
27,31,0.0,84,5,70,0
1,65,0.0,86,8,79,1
37,70,0.0,84,5,78,1
0,72,0.0,82,6,77,1
2,58,0.0,82,5,74,0
1,41,0.0,84,3,73,0
4,30,0.0,78,5,65,0
1,58,0.0,80,4,73,0
2,59,0.0,82,4,75,0
29,54,0.0,77,3,69,0
29,54,0.0,77,3,69,0
0,71,0.0,78,5,73,0
2,69,0.0,80,3,74,0
3,67,0.0,80,6,75,0
3,67,0.0,80,5,75,0
5,69,0.0,75,2,70,0
35,66,0.0,75,3,69,0
6,11,0.0,100,5,77,1
7,13,0.0,93,11,72,0
36,33,0.0,66,4,55,0
7,11,0.0,100,4,76,0
7,17,0.0,86,5,67,0
6,18,0.0,82,12,64,0
9,19,0.0,84,9,67,0
8,17,0.0,84,9,66,0
14,12,0.0,93,3,72,0
9,11,0.0,104,2,79,1
7,11,0.0,102,4,78,1
29,18,0.0,82,5,65,0
6,15,0.0,91,12,70,0
8,13,0.0,96,7,74,0
6,13,0.0,95,11,73,0
7,11,0.0,100,4,76,0
4,16,0.0,87,12,68,0
7,13,0.0,95,2,74,0
11,13,0.0,95,5,74,0
9,11,0.0,104,2,79,1
4,11,0.0,100,5,77,1
7,12,0.0,100,5,76,0
5,12,0.0,100,5,76,0
5,12,0.0,98,5,76,0
7,12,0.0,98,8,75,0
9,12,0.0,98,5,75,0
7,16,0.0,86,12,67,0
6,16,0.0,86,12,67,0
5,16,0.0,84,10,66,0
13,12,0.0,91,11,69,0
7,14,0.0,100,5,78,1
15,18,0.0,82,6,64,0
17,20,0.0,80,9,64,0
24,30,0.0,78,6,65,0
48,43,0.0,68,7,58,0
9,26,0.0,82,6,67,0
43,23,0.0,78,5,63,0
37,22,0.0,80,6,64,0
31,24,0.0,75,8,61,0
13,17,0.0,87,5,69,0
17,20,0.0,82,8,66,0
14,22,0.0,78,5,63,0
52,25,0.0,73,5,59,0
2,25,0.0,78,8,64,0
9,29,0.0,80,3,66,0
9,29,0.0,80,3,66,0
9,33,0.0,75,5,62,0
9,32,0.0,71,4,59,0
8,19,0.0,80,3,64,0
5,18,0.0,82,4,65,0
9,17,0.0,80,7,63,0
10,13,0.0,98,7,75,0
7,17,0.0,87,2,69,0
9,19,0.0,82,2,65,0
7,19,0.0,80,3,63,0
5,18,0.0,84,4,67,0
13,17,0.0,80,4,62,0
4,23,0.0,71,13,57,0
5,19,0.0,75,4,60,0
4,22,0.0,71,10,57,0
4,26,0.0,71,6,58,0
4,24,0.0,84,3,68,0
6,28,0.0,78,4,64,0
8,23,0.0,80,7,64,0
9,28,0.0,75,5,62,0
7,10,0.0,98,6,75,0
8,10,0.0,89,8,67,0
4,20,0.0,75,3,60,0
3,18,0.0,75,5,60,0
12,11,0.0,95,3,73,0
3,16,0.0,77,6,61,0
10,18,0.0,78,4,62,0
5,11,0.0,82,5,63,0
11,20,0.0,77,3,62,0
7,15,0.0,89,7,69,0
4,14,0.0,87,9,68,0
8,11,0.0,98,5,74,0
17,19,0.0,77,5,61,0
4,20,0.0,75,3,60,0
46,90,0.0,66,6,64,0
5,11,0.0,98,7,75,0
3,16,0.0,95,11,74,0
4,17,0.0,93,8,74,0
46,90,0.0,66,6,64,0
8,11,0.0,98,5,75,0
4,18,0.0,93,13,74,0
4,19,0.0,95,15,76,0
1,52,0.0,77,4,69,0
8,75,0.0,68,3,65,0
5,11,0.0,89,7,68,0
4,15,0.0,82,8,64,0
3,23,0.0,82,6,66,0
1,52,0.0,77,4,69,0
5,11,0.0,86,5,66,0
0,23,0.0,80,15,65,0
0,25,0.0,77,12,63,0
8,11,0.0,93,8,71,0
6,78,0.0,62,0,59,0
4,27,0.0,89,3,73,0
3,28,0.0,80,2,65,0
9,83,0.0,60,1,58,0
13,100,0.0,59,9,58,0
3,75,0.0,66,5,63,0
6,50,0.0,75,6,67,0
8,38,0.0,84,4,72,0
4,63,0.0,68,7,63,0
4,39,0.0,82,5,70,0
66,93,0.0,59,7,57,0
1,51,0.0,75,5,67,0
11,42,0.0,78,2,68,0
2,36,0.0,82,4,70,0
1,52,0.0,77,4,69,0
2,30,0.0,82,4,69,0
2,46,0.0,77,2,68,0
2,31,0.0,82,3,68,0
2,72,0.0,64,2,60,0
4,11,0.0,95,5,73,0
7,8,0.0,95,6,71,0
2,21,0.0,84,4,67,0
11,42,0.0,78,2,68,0
10,34,0.0,84,4,72,0
8,13,0.0,95,7,73,0
3,16,0.0,95,11,74,0
3,28,0.0,84,2,69,0
39,26,0.0,77,3,64,0
43,87,0.0,66,5,63,0
62,49,0.0,69,3,61,0
33,32,0.0,77,1,65,0
3,22,0.0,71,4,58,0
2,22,0.0,68,2,54,0
7,70,0.0,64,2,60,0
7,81,0.0,64,5,61,0
6,81,0.0,64,4,61,0
5,81,0.0,64,5,61,0
7,75,0.0,64,10,59,0
1,49,0.0,73,9,65,0
0,61,0.0,68,12,62,0
1,81,0.0,64,4,61,0
23,74,0.0,59,4,55,0
18,83,0.0,55,4,53,0
24,83,0.0,55,4,52,0
70,47,0.0,73,6,64,0
39,75,0.0,60,5,57,0
17,67,0.0,62,5,57,0
16,67,0.0,62,4,57,0
40,67,0.0,62,5,57,0
55,43,0.0,75,4,66,0
56,43,0.0,68,6,58,0
20,66,0.0,78,12,72,0
35,76,0.01,75,10,71,0
11,73,0.0,73,5,68,0
45,73,0.01,68,3,64,0
35,76,0.01,75,10,71,0
74,84,0.0,62,6,60,0
67,96,0.0,59,4,57,0
69,93,0.0,59,4,58,0
64,93,0.0,59,5,58,0
61,78,0.0,66,5,62,0
68,81,0.0,64,5,61,0
100,87,0.18,66,10,63,0
48,87,0.0,66,2,64,0
66,90,0.0,62,5,60,0
77,97,0.03,71,5,70,0
53,97,0.0,73,5,71,0
92,100,0.04,64,7,63,0
93,97,0.04,66,7,64,0
87,100,0.17,68,7,67,0
89,93,0.01,68,6,66,0
95,87,0.03,66,4,64,0
97,84,0.01,73,4,70,0
76,100,0.04,66,5,66,0
91,93,0.0,68,6,67,0
82,84,0.01,71,6,68,0
96,100,0.01,62,7,62,0
84,76,0.0,71,4,66,0
88,81,0.0,71,2,68,0
97,90,0.01,69,6,68,0
93,93,0.0,68,6,66,0
88,100,0.06,68,5,68,0
80,100,0.03,68,4,68,0
7,84,0.0,71,2,69,0
49,93,0.0,71,2,70,0
15,87,0.0,73,4,70,0
25,93,0.0,71,2,69,0
65,79,0.0,75,8,71,0
15,87,0.0,73,4,70,0
69,100,0.0,69,9,69,0
42,87,0.0,73,8,71,0
63,93,0.01,73,7,71,0
43,90,0.02,71,7,70,0
99,87,0.03,71,5,69,0
100,93,0.06,68,4,66,0
100,97,0.12,66,5,65,0
92,84,0.0,69,15,67,0
69,87,0.0,69,11,67,0
97,90,0.03,69,7,67,0
97,84,0.03,68,10,66,0
2,57,0.0,71,3,65,0
3,59,0.0,71,2,65,0
16,78,0.0,68,12,65,0
12,74,0.0,77,3,72,0
34,84,0.0,73,2,71,0
44,84,0.0,73,5,71,0
53,90,0.0,69,5,68,0
8,87,0.0,73,2,70,0
12,84,0.0,73,2,71,0
22,87,0.0,73,2,70,0
78,90,0.0,68,4,66,0
39,90,0.08,75,3,73,0
71,91,0.16,77,3,75,0
18,84,0.0,75,2,72,0
11,87,0.0,71,2,69,0
9,90,0.0,71,1,70,0
15,84,0.0,75,3,72,0
20,87,0.0,77,3,74,0
13,87,0.0,73,2,70,0
7,79,0.0,75,2,71,0
23,84,0.05,75,4,72,0
21,84,0.0,75,2,72,0
71,84,0.0,73,4,70,0
36,91,0.02,77,3,75,0
26,79,0.0,75,2,72,0
17,84,0.0,75,2,73,0
39,91,0.0,78,6,76,0
41,85,0.0,80,2,77,1
58,88,0.0,80,5,78,1
19,82,0.0,75,0,71,0
13,82,0.0,77,4,73,0
79,93,0.0,68,4,67,0
79,81,0.0,68,3,64,0
