Program runtime,Data timestamp,Local date,Local hr,City,Cloud,Humidity,Precip,Temp,Wbgt,Wind
2024-09-28T13:05:09,2024-09-28T14:00:00-07:00,2024-09-28,11,"Sierra Vista, AZ",7,11,0.0,98,77,14
2024-09-28T13:05:11,2024-09-28T14:00:00-07:00,2024-09-28,11,"Graham, AZ",6,11,0.0,102,81,12
2024-09-28T13:05:12,2024-09-28T14:00:00-07:00,2024-09-28,11,"Globe, AZ",6,12,0.0,100,80,12
2024-09-28T13:05:14,2024-09-28T14:00:00-07:00,2024-09-28,11,"Beaver Dam, AZ",6,8,0.0,105,83,5
2024-09-28T13:05:17,2024-09-28T14:00:00-07:00,2024-09-28,11,"Lake Havasu City, AZ",3,8,0.0,109,86,3
2024-09-28T13:05:18,2024-09-28T14:00:00-07:00,2024-09-28,11,"Bullhead City, AZ",3,8,0.0,111,86,8
2024-09-28T13:05:20,2024-09-28T14:00:00-07:00,2024-09-28,11,"Page, AZ",6,14,0.0,95,77,5
2024-09-28T13:05:22,2024-09-28T14:00:00-07:00,2024-09-28,11,"Mammoth, AZ",4,9,0.0,109,85,10
2024-09-28T13:05:24,2024-09-28T14:00:00-07:00,2024-09-28,11,"New River, AZ",5,10,0.0,109,86,9
2024-09-28T13:05:27,2024-09-28T14:00:00-07:00,2024-09-28,11,"Florence Junction, AZ",4,10,0.0,111,87,9
2024-09-28T13:05:27,2024-09-28T14:00:00-07:00,2024-09-28,11,"Gila Bend, AZ",5,8,0.0,114,89,6
2024-09-28T13:05:31,2024-09-28T14:00:00-07:00,2024-09-28,11,"Green Valley, AZ",3,10,0.0,104,82,13
2024-09-28T13:05:33,2024-09-28T14:00:00-07:00,2024-09-28,11,"Why, AZ",3,8,0.0,111,87,7
2024-09-28T13:05:35,2024-09-28T14:00:00-07:00,2024-09-28,11,"Brenda, AZ",5,9,0.0,111,88,7
2024-09-28T13:05:37,2024-09-28T14:00:00-07:00,2024-09-28,11,"Lake Havasu City, AZ",3,8,0.0,109,86,3
2024-09-28T13:05:38,2024-09-28T14:00:00-07:00,2024-09-28,11,"Glendale, AZ",5,9,0.0,113,88,7
2024-09-28T13:05:39,2024-09-28T14:00:00-07:00,2024-09-28,11,"Tempe, AZ",6,9,0.0,113,88,6
2024-09-28T13:05:40,2024-09-28T14:00:00-07:00,2024-09-28,11,"Mesa, AZ",4,9,0.0,113,88,6
2024-09-28T13:05:43,2024-09-28T14:00:00-07:00,2024-09-28,11,"Scottsdale, AZ",5,9,0.0,113,88,6
2024-09-28T13:05:45,2024-09-28T14:00:00-07:00,2024-09-28,11,"Apache Junction, AZ",5,9,0.0,111,87,7
2024-09-28T13:05:46,2024-09-28T14:00:00-07:00,2024-09-28,11,"Morristown, AZ",6,10,0.0,109,85,9
2024-09-28T13:05:47,2024-09-28T14:00:00-07:00,2024-09-28,11,"Kino Springs, AZ",6,12,0.0,100,79,13
2024-09-28T13:05:49,2024-09-28T14:00:00-07:00,2024-09-28,11,"Carmen, AZ",4,11,0.0,104,82,12
2024-09-28T13:05:50,2024-09-28T14:00:00-07:00,2024-09-28,11,"Old Glory, AZ",6,9,0.0,100,77,13
2024-09-28T13:05:53,2024-09-28T14:00:00-07:00,2024-09-28,11,"San Vicente, AZ",6,8,0.0,104,81,10
2024-09-28T13:05:56,2024-09-28T14:00:00-07:00,2024-09-28,11,"Katherine, AZ",3,16,0.0,104,84,9
2024-09-28T13:05:57,2024-09-28T14:00:00-06:00,2024-09-28,12,"Deming, NM",6,14,0.0,91,75,10
2024-09-28T13:05:59,2024-09-28T14:00:00-06:00,2024-09-28,12,"Lordsburg, NM",3,14,0.0,93,75,14
2024-09-28T13:06:00,2024-09-28T14:00:00-06:00,2024-09-28,12,"Albuquerque, NM",17,18,0.0,89,75,3
2024-09-28T13:06:01,2024-09-28T14:00:00-06:00,2024-09-28,12,"Santa Fe, NM",46,27,0.0,78,67,7
2024-09-28T13:06:03,2024-09-28T14:00:00-06:00,2024-09-28,12,"Roswell, NM",3,25,0.0,89,77,6
2024-09-28T13:06:04,2024-09-28T14:00:00-06:00,2024-09-28,12,"Mesita, NM",19,17,0.0,87,72,7
2024-09-28T13:06:06,2024-09-28T14:00:00-06:00,2024-09-28,12,"Socorro, NM",8,14,0.0,93,76,5
2024-09-28T13:06:07,2024-09-28T14:00:00-06:00,2024-09-28,12,"Silver City, NM",7,18,0.0,86,70,13
2024-09-28T13:06:08,2024-09-28T14:00:00-06:00,2024-09-28,12,"Las Cruces, NM",4,15,0.0,93,76,7
2024-09-28T13:06:10,2024-09-28T14:00:00-06:00,2024-09-28,12,"Alamogordo, NM",20,16,0.0,91,75,7
2024-09-28T13:06:12,2024-09-28T14:00:00-06:00,2024-09-28,12,"Farmington, NM",16,18,0.0,87,73,6
2024-09-28T13:06:44,2024-09-28T14:00:00-06:00,2024-09-28,12,"Gallup, NM",30,15,0.0,86,70,7
2024-09-28T13:06:46,2024-09-28T14:00:00-06:00,2024-09-28,12,"Denver, CO",3,19,0.0,86,72,5
2024-09-28T13:06:47,2024-09-28T14:00:00-06:00,2024-09-28,12,"Grand Junction, CO",10,17,0.0,89,75,6
2024-09-28T13:06:48,2024-09-28T14:00:00-06:00,2024-09-28,12,"Grand Junction, CO",10,17,0.0,89,75,6
2024-09-28T13:06:49,2024-09-28T14:00:00-06:00,2024-09-28,12,"Fort Collins, CO",3,28,0.0,84,73,9
2024-09-28T13:06:50,2024-09-28T14:00:00-06:00,2024-09-28,12,"Cortez, CO",8,18,0.0,86,70,12
2024-09-28T13:06:51,2024-09-28T14:00:00-06:00,2024-09-28,12,"Uravan, CO",9,15,0.0,93,75,6
2024-09-28T13:06:54,2024-09-28T14:00:00-06:00,2024-09-28,12,"Salt Lake City, UT",5,14,0.0,91,75,3
2024-09-28T13:06:56,2024-09-28T14:00:00-06:00,2024-09-28,12,"Cedar City, UT",4,14,0.0,89,72,9
