Local hr,Cloud,Humidity,Precip,Temp,Wind
11.0,4.0,11.0,0.0,104.0,12.0,1
13.0,36.0,50.0,0.0,89.0,8.0,1
10.0,18.0,13.0,0.0,102.0,9.0,1
12.0,16.0,82.0,0.0,82.0,5.0,1
18.0,46.0,72.0,0.34,86.0,4.0,1
10.0,4.0,26.0,0.0,93.0,3.0,1
13.0,50.0,74.0,0.0,82.0,4.0,1
10.0,1.0,25.0,0.0,95.0,3.0,1
8.0,2.0,19.0,0.0,98.0,3.0,1
10.0,0.0,45.0,0.0,87.0,4.0,1
16.0,55.0,80.0,0.04,86.0,5.0,1
10.0,38.0,82.0,0.07,86.0,5.0,1
14.0,76.0,61.0,0.0,86.0,9.0,1
14.0,44.0,65.0,0.01,86.0,4.0,1
11.0,1.0,20.0,0.0,96.0,7.0,1
12.0,6.0,9.0,0.0,105.0,7.0,1
11.0,6.0,8.0,0.0,104.0,2.0,1
17.0,41.0,70.0,0.0,86.0,9.0,1
11.0,19.0,8.0,0.0,105.0,6.0,1
14.0,5.0,11.0,0.0,105.0,5.0,1
11.0,1.0,20.0,0.0,96.0,5.0,1
10.0,3.0,9.0,0.0,100.0,4.0,1
14.0,50.0,59.0,0.0,87.0,3.0,1
19.0,74.0,77.0,0.2,86.0,6.0,1
13.0,6.0,8.0,0.0,105.0,2.0,1
13.0,9.0,11.0,0.0,107.0,7.0,1
19.0,54.0,77.0,0.0,86.0,2.0,1
14.0,27.0,44.0,0.0,91.0,7.0,1
11.0,5.0,8.0,0.0,102.0,6.0,1
15.0,2.0,50.0,0.0,89.0,6.0,1
16.0,54.0,74.0,0.2,84.0,8.0,1
21.0,22.0,77.0,0.0,86.0,9.0,1
18.0,43.0,70.0,0.06,86.0,5.0,1
11.0,3.0,9.0,0.0,104.0,4.0,1
14.0,35.0,11.0,0.0,107.0,7.0,1
19.0,56.0,75.0,0.02,86.0,4.0,1
13.0,2.0,28.0,0.0,93.0,5.0,1
15.0,5.0,8.0,0.0,105.0,3.0,1
15.0,3.0,16.0,0.0,104.0,4.0,1
13.0,6.0,9.0,0.0,104.0,5.0,1
14.0,89.0,59.0,0.01,89.0,6.0,1
13.0,73.0,63.0,0.69,86.0,6.0,1
13.0,30.0,65.0,0.01,86.0,5.0,1
11.0,2.0,8.0,0.0,102.0,4.0,1
14.0,5.0,19.0,0.0,100.0,5.0,1
10.0,2.0,11.0,0.0,102.0,6.0,1
13.0,8.0,38.0,0.0,91.0,3.0,1
9.0,4.0,12.0,0.0,104.0,9.0,1
16.0,36.0,68.0,0.89,87.0,7.0,1
14.0,30.0,65.0,0.0,84.0,5.0,1
9.0,3.0,10.0,0.0,102.0,7.0,1
8.0,3.0,15.0,0.0,98.0,4.0,1
11.0,37.0,59.0,0.0,86.0,3.0,1
12.0,2.0,19.0,0.0,98.0,5.0,1
13.0,15.0,59.0,0.0,84.0,6.0,1
7.0,5.0,14.0,0.0,100.0,6.0,1
10.0,2.0,8.0,0.0,102.0,2.0,1
18.0,64.0,70.0,0.52,87.0,3.0,1
10.0,1.0,10.0,0.0,102.0,5.0,1
13.0,2.0,11.0,0.0,105.0,4.0,1
16.0,44.0,72.0,0.0,86.0,11.0,1
9.0,5.0,12.0,0.0,100.0,6.0,1
13.0,85.0,80.0,0.22,84.0,12.0,1
14.0,3.0,10.0,0.0,109.0,3.0,1
20.0,60.0,79.0,0.02,86.0,5.0,1
15.0,75.0,62.0,0.06,89.0,9.0,1
9.0,4.0,13.0,0.0,100.0,6.0,1
11.0,21.0,79.0,0.0,84.0,2.0,1
11.0,1.0,17.0,0.0,98.0,3.0,1
18.0,48.0,74.0,0.23,86.0,6.0,1
15.0,5.0,8.0,0.0,107.0,3.0,1
12.0,2.0,13.0,0.0,100.0,3.0,1
14.0,73.0,77.0,0.09,84.0,8.0,1
14.0,9.0,50.0,0.0,89.0,7.0,1
19.0,30.0,83.0,0.01,86.0,9.0,1
10.0,3.0,10.0,0.0,102.0,5.0,1
15.0,51.0,67.0,0.0,86.0,9.0,1
19.0,54.0,75.0,0.0,86.0,3.0,1
13.0,11.0,44.0,0.0,89.0,9.0,1
8.0,4.0,13.0,0.0,100.0,9.0,1
9.0,10.0,16.0,0.0,100.0,6.0,1
18.0,22.0,66.0,0.01,89.0,7.0,1
11.0,30.0,66.0,0.0,86.0,13.0,1
19.0,27.0,78.0,0.0,86.0,8.0,1
13.0,83.0,75.0,0.13,84.0,7.0,1
13.0,55.0,63.0,0.01,86.0,3.0,1
11.0,10.0,16.0,0.0,100.0,5.0,1
18.0,30.0,70.0,0.0,87.0,6.0,1
13.0,4.0,39.0,0.0,89.0,2.0,1
18.0,56.0,73.0,0.12,89.0,8.0,1
13.0,37.0,57.0,0.0,86.0,9.0,1
9.0,1.0,12.0,0.0,102.0,6.0,1
15.0,48.0,64.0,0.01,87.0,8.0,1
9.0,6.0,13.0,0.0,104.0,11.0,1
12.0,2.0,7.0,0.0,104.0,2.0,1
12.0,19.0,10.0,0.0,104.0,6.0,1
18.0,11.0,78.0,0.0,86.0,9.0,1
16.0,1.0,49.0,0.0,91.0,6.0,1
19.0,31.0,70.0,0.0,87.0,4.0,1
11.0,6.0,13.0,0.0,102.0,12.0,1
12.0,77.0,79.0,0.0,82.0,8.0,1
12.0,2.0,22.0,0.0,96.0,5.0,1
13.0,3.0,35.0,0.0,93.0,6.0,1
11.0,1.0,23.0,0.0,95.0,5.0,1
13.0,1.0,8.0,0.0,107.0,3.0,1
15.0,95.0,77.0,0.7,84.0,13.0,1
11.0,4.0,7.0,0.0,104.0,4.0,1
16.0,42.0,65.0,0.0,86.0,10.0,1
12.0,4.0,38.0,0.0,91.0,6.0,1
15.0,40.0,55.0,0.05,87.0,7.0,1
16.0,65.0,70.0,0.21,87.0,5.0,1
18.0,44.0,72.0,0.01,86.0,5.0,1
8.0,4.0,12.0,0.0,104.0,10.0,1
10.0,4.0,14.0,0.0,100.0,11.0,1
11.0,0.0,22.0,0.0,96.0,5.0,1
22.0,19.0,85.0,0.0,84.0,4.0,1
16.0,47.0,77.0,0.05,84.0,8.0,1
9.0,2.0,9.0,0.0,102.0,2.0,1
18.0,72.0,75.0,0.27,86.0,5.0,1
17.0,38.0,70.0,0.0,86.0,10.0,1
17.0,20.0,64.0,0.0,89.0,4.0,1
12.0,2.0,20.0,0.0,98.0,4.0,1
15.0,7.0,11.0,0.0,104.0,5.0,1
8.0,1.0,9.0,0.0,102.0,3.0,1
14.0,12.0,12.0,0.0,105.0,11.0,1
9.0,1.0,9.0,0.0,104.0,4.0,1
20.0,46.0,80.0,0.02,86.0,9.0,1
14.0,1.0,45.0,0.0,91.0,7.0,1
11.0,8.0,45.0,0.0,89.0,7.0,1
10.0,2.0,63.0,0.0,86.0,4.0,1
12.0,0.0,20.0,0.0,98.0,5.0,1
11.0,19.0,67.0,0.0,84.0,5.0,1
17.0,55.0,70.0,0.05,87.0,4.0,1
13.0,22.0,68.0,0.0,86.0,12.0,1
7.0,4.0,13.0,0.0,102.0,7.0,1
16.0,40.0,68.0,0.04,87.0,5.0,1
11.0,3.0,9.0,0.0,102.0,6.0,1
11.0,2.0,10.0,0.0,105.0,5.0,1
19.0,69.0,80.0,0.22,84.0,4.0,1
13.0,5.0,16.0,0.0,102.0,5.0,1
14.0,55.0,57.0,0.0,89.0,6.0,1
21.0,46.0,82.0,0.11,84.0,8.0,1
13.0,13.0,70.0,0.0,82.0,3.0,1
10.0,1.0,10.0,0.0,104.0,5.0,1
11.0,0.0,28.0,0.0,93.0,4.0,1
13.0,13.0,77.0,0.0,82.0,6.0,1
13.0,15.0,9.0,0.0,107.0,9.0,1
15.0,6.0,14.0,0.0,104.0,4.0,1
15.0,55.0,66.0,0.01,86.0,8.0,1
13.0,2.0,11.0,0.0,104.0,6.0,1
18.0,69.0,74.0,0.0,86.0,8.0,1
13.0,3.0,40.0,0.0,89.0,2.0,1
11.0,24.0,16.0,0.0,100.0,11.0,1
16.0,47.0,74.0,0.07,86.0,9.0,1
13.0,4.0,13.0,0.0,107.0,9.0,1
12.0,31.0,68.0,0.0,86.0,7.0,1
10.0,4.0,12.0,0.0,102.0,8.0,1
8.0,2.0,10.0,0.0,102.0,11.0,1
10.0,9.0,13.0,0.0,100.0,6.0,1
18.0,32.0,68.0,0.21,87.0,5.0,1
14.0,2.0,11.0,0.0,107.0,7.0,1
18.0,70.0,77.0,0.56,86.0,4.0,1
19.0,19.0,73.0,0.0,86.0,7.0,1
13.0,11.0,58.0,0.0,86.0,6.0,1
11.0,1.0,17.0,0.0,98.0,3.0,1
17.0,60.0,70.0,0.0,86.0,7.0,1
10.0,0.0,52.0,0.0,89.0,2.0,1
16.0,15.0,39.0,0.0,93.0,10.0,1
16.0,14.0,27.0,0.0,96.0,7.0,1
14.0,3.0,8.0,0.0,107.0,5.0,1
18.0,20.0,66.0,0.0,86.0,4.0,1
15.0,46.0,50.0,0.0,89.0,8.0,1
13.0,2.0,44.0,0.0,87.0,5.0,1
12.0,3.0,15.0,0.0,98.0,3.0,1
18.0,61.0,75.0,0.12,87.0,9.0,1
18.0,28.0,75.0,0.03,87.0,6.0,1
14.0,6.0,12.0,0.0,107.0,5.0,1
11.0,41.0,77.0,0.01,84.0,3.0,1
12.0,0.0,19.0,0.0,100.0,5.0,1
11.0,23.0,75.0,0.01,86.0,4.0,1
17.0,69.0,64.0,0.06,89.0,4.0,1
14.0,7.0,57.0,0.0,86.0,5.0,1
13.0,8.0,8.0,0.0,107.0,3.0,1
18.0,31.0,71.0,0.01,89.0,5.0,1
11.0,0.0,11.0,0.0,102.0,7.0,1
13.0,65.0,72.0,0.0,86.0,12.0,1
16.0,67.0,80.0,0.36,84.0,16.0,1
12.0,24.0,65.0,0.0,84.0,6.0,1
17.0,48.0,56.0,0.0,91.0,9.0,1
14.0,3.0,7.0,0.0,111.0,5.0,1
12.0,3.0,16.0,0.0,100.0,3.0,1
18.0,82.0,79.0,0.17,86.0,6.0,1
20.0,40.0,88.0,0.05,84.0,5.0,1
20.0,43.0,85.0,0.15,84.0,8.0,1
16.0,5.0,37.0,0.0,93.0,8.0,1
17.0,44.0,75.0,0.0,87.0,12.0,1
9.0,5.0,12.0,0.0,102.0,7.0,1
12.0,13.0,11.0,0.0,107.0,8.0,1
15.0,5.0,11.0,0.0,107.0,4.0,1
10.0,48.0,88.0,0.04,84.0,4.0,1
16.0,43.0,55.0,0.0,89.0,8.0,1
15.0,7.0,11.0,0.0,104.0,6.0,1
16.0,51.0,75.0,0.09,86.0,7.0,1
13.0,17.0,61.0,0.0,86.0,7.0,1
15.0,5.0,11.0,0.0,107.0,2.0,1
11.0,4.0,10.0,0.0,102.0,5.0,1
14.0,0.0,23.0,0.0,98.0,8.0,1
18.0,14.0,75.0,0.0,87.0,9.0,1
13.0,3.0,56.0,0.0,87.0,2.0,1
9.0,40.0,67.0,0.07,86.0,7.0,1
15.0,5.0,34.0,0.0,93.0,4.0,1
17.0,56.0,88.0,0.7,84.0,9.0,1
13.0,5.0,9.0,0.0,109.0,9.0,1
12.0,1.0,17.0,0.0,102.0,6.0,1
21.0,47.0,85.0,0.02,84.0,11.0,1
8.0,2.0,9.0,0.0,102.0,5.0,1
11.0,2.0,12.0,0.0,102.0,7.0,1
11.0,64.0,82.0,0.17,84.0,4.0,1
13.0,3.0,8.0,0.0,109.0,6.0,1
14.0,7.0,9.0,0.0,105.0,5.0,1
18.0,50.0,74.0,0.51,87.0,11.0,1
15.0,26.0,59.0,0.02,86.0,2.0,1
17.0,58.0,68.0,0.17,89.0,4.0,1
18.0,55.0,75.0,0.13,86.0,3.0,1
12.0,52.0,72.0,0.01,84.0,3.0,1
18.0,44.0,82.0,0.12,84.0,7.0,1
14.0,36.0,70.0,0.0,86.0,12.0,1
12.0,4.0,8.0,0.0,107.0,9.0,1
15.0,56.0,70.0,0.33,86.0,9.0,1
14.0,8.0,9.0,0.0,105.0,5.0,1
12.0,4.0,9.0,0.0,104.0,5.0,1
17.0,71.0,85.0,0.33,84.0,9.0,1
15.0,36.0,52.0,0.0,89.0,10.0,1
12.0,6.0,10.0,0.0,107.0,3.0,1
12.0,5.0,11.0,0.0,104.0,3.0,1
12.0,79.0,80.0,0.14,84.0,12.0,1
14.0,4.0,17.0,0.0,102.0,6.0,1
11.0,26.0,77.0,0.02,84.0,6.0,1
13.0,2.0,31.0,0.0,95.0,8.0,1
9.0,1.0,29.0,0.0,95.0,3.0,1
12.0,41.0,59.0,0.0,87.0,5.0,1
16.0,9.0,37.0,0.0,93.0,4.0,1
10.0,0.0,19.0,0.0,98.0,5.0,1
17.0,62.0,68.0,0.06,86.0,4.0,1
10.0,3.0,20.0,0.0,98.0,5.0,1
13.0,4.0,8.0,0.0,105.0,3.0,1
12.0,69.0,82.0,0.06,84.0,13.0,1
15.0,72.0,72.0,0.14,86.0,9.0,1
18.0,37.0,73.0,0.0,86.0,10.0,1
12.0,25.0,77.0,0.0,84.0,7.0,1
20.0,63.0,80.0,0.06,86.0,11.0,1
20.0,60.0,87.0,0.07,84.0,3.0,1
13.0,17.0,59.0,0.0,86.0,6.0,1
18.0,48.0,77.0,0.0,86.0,8.0,1
18.0,51.0,75.0,0.15,86.0,5.0,1
13.0,2.0,10.0,0.0,107.0,6.0,1
10.0,58.0,74.0,0.02,84.0,13.0,1
11.0,4.0,16.0,0.0,98.0,2.0,1
20.0,52.0,83.0,0.3,84.0,7.0,1
16.0,32.0,63.0,0.0,87.0,8.0,1
12.0,2.0,16.0,0.0,98.0,3.0,1
11.0,2.0,11.0,0.0,104.0,6.0,1
18.0,40.0,68.0,0.0,86.0,12.0,1
16.0,5.0,14.0,0.0,104.0,2.0,1
13.0,2.0,31.0,0.0,93.0,2.0,1
14.0,4.0,8.0,0.0,109.0,9.0,1
9.0,2.0,14.0,0.0,100.0,6.0,1
11.0,8.0,8.0,0.0,104.0,5.0,1
12.0,6.0,17.0,0.0,102.0,7.0,1
18.0,64.0,73.0,0.57,87.0,2.0,1
17.0,22.0,58.0,0.0,91.0,4.0,1
11.0,20.0,9.0,0.0,104.0,5.0,1
15.0,79.0,70.0,0.04,86.0,7.0,1
16.0,0.0,50.0,0.0,91.0,7.0,1
15.0,5.0,13.0,0.0,104.0,3.0,1
20.0,27.0,85.0,0.01,84.0,5.0,1
14.0,72.0,79.0,0.0,84.0,13.0,1
11.0,46.0,61.0,0.0,87.0,4.0,1
13.0,0.0,32.0,0.0,91.0,4.0,1
15.0,5.0,9.0,0.0,107.0,5.0,1
20.0,66.0,91.0,0.02,82.0,6.0,1
17.0,33.0,63.0,0.0,87.0,8.0,1
14.0,16.0,11.0,0.0,107.0,1.0,1
18.0,37.0,64.0,0.03,89.0,5.0,1
12.0,2.0,17.0,0.0,98.0,3.0,1
16.0,7.0,9.0,0.0,107.0,6.0,1
17.0,23.0,68.0,0.01,89.0,6.0,1
12.0,1.0,17.0,0.0,100.0,3.0,1
10.0,2.0,9.0,0.0,104.0,5.0,1
19.0,17.0,75.0,0.0,86.0,9.0,1
13.0,9.0,39.0,0.0,91.0,7.0,1
17.0,64.0,70.0,0.01,89.0,11.0,1
12.0,1.0,16.0,0.0,98.0,3.0,1
9.0,24.0,9.0,0.0,100.0,3.0,1
15.0,3.0,23.0,0.0,96.0,5.0,1
14.0,18.0,34.0,0.0,95.0,7.0,1
18.0,34.0,78.0,0.01,87.0,9.0,1
9.0,2.0,8.0,0.0,104.0,4.0,1
14.0,2.0,37.0,0.0,91.0,10.0,1
14.0,78.0,57.0,0.0,86.0,6.0,1
19.0,58.0,80.0,0.3,86.0,7.0,1
18.0,41.0,71.0,0.19,89.0,5.0,1
15.0,3.0,11.0,0.0,105.0,2.0,1
8.0,21.0,20.0,0.0,98.0,3.0,1
15.0,45.0,61.0,0.02,86.0,4.0,1
11.0,8.0,54.0,0.0,87.0,10.0,1
12.0,4.0,11.0,0.0,105.0,5.0,1
12.0,10.0,41.0,0.0,89.0,4.0,1
9.0,2.0,24.0,0.0,95.0,3.0,1
18.0,69.0,77.0,0.01,84.0,9.0,1
16.0,12.0,10.0,0.0,107.0,3.0,1
12.0,0.0,12.0,0.0,100.0,8.0,1
11.0,17.0,9.0,0.0,104.0,3.0,1
11.0,47.0,80.0,0.0,84.0,2.0,1
13.0,17.0,63.0,0.0,84.0,6.0,1
12.0,6.0,8.0,0.0,105.0,7.0,1
20.0,42.0,87.0,0.25,84.0,5.0,1
15.0,10.0,11.0,0.0,107.0,3.0,1
12.0,10.0,67.0,0.0,84.0,5.0,1
14.0,4.0,19.0,0.0,100.0,6.0,1
19.0,35.0,78.0,0.01,86.0,4.0,1
18.0,63.0,82.0,0.24,84.0,4.0,1
13.0,6.0,8.0,0.0,109.0,3.0,1
9.0,0.0,29.0,0.0,95.0,2.0,1
18.0,36.0,75.0,0.02,87.0,5.0,1
15.0,13.0,14.0,0.0,104.0,2.0,1
18.0,61.0,77.0,1.2,86.0,5.0,1
15.0,70.0,72.0,0.0,86.0,8.0,1
10.0,46.0,88.0,0.03,84.0,4.0,1
18.0,64.0,80.0,0.03,86.0,9.0,1
18.0,22.0,63.0,0.0,87.0,4.0,1
18.0,53.0,70.0,0.52,87.0,6.0,1
17.0,56.0,75.0,0.12,87.0,8.0,1
13.0,12.0,51.0,0.0,86.0,3.0,1
15.0,24.0,61.0,0.0,86.0,10.0,1
12.0,6.0,8.0,0.0,107.0,6.0,1
18.0,61.0,75.0,0.01,86.0,9.0,1
19.0,41.0,75.0,0.01,86.0,8.0,1
15.0,66.0,72.0,0.2,86.0,8.0,1
19.0,65.0,77.0,0.06,87.0,12.0,1
11.0,31.0,72.0,0.0,84.0,6.0,1
20.0,11.0,87.0,0.03,84.0,3.0,1
15.0,57.0,63.0,0.0,89.0,7.0,1
14.0,0.0,14.0,0.0,102.0,3.0,1
9.0,35.0,67.0,0.01,86.0,10.0,1
19.0,51.0,80.0,0.02,86.0,10.0,1
13.0,22.0,55.0,0.0,86.0,5.0,1
12.0,15.0,57.0,0.0,86.0,5.0,1
15.0,49.0,77.0,0.01,84.0,12.0,1
12.0,57.0,72.0,0.02,86.0,14.0,1
12.0,4.0,10.0,0.0,107.0,2.0,1
16.0,69.0,72.0,0.14,86.0,8.0,1
19.0,52.0,77.0,0.16,87.0,6.0,1
15.0,4.0,45.0,0.0,91.0,7.0,1
19.0,57.0,77.0,0.09,86.0,7.0,1
11.0,4.0,20.0,0.0,96.0,4.0,1
8.0,1.0,8.0,0.0,102.0,5.0,1
15.0,48.0,70.0,0.01,87.0,13.0,1
13.0,4.0,17.0,0.0,102.0,6.0,1
15.0,8.0,9.0,0.0,109.0,4.0,1
17.0,60.0,77.0,0.09,86.0,8.0,1
15.0,6.0,17.0,0.0,102.0,5.0,1
10.0,3.0,7.0,0.0,102.0,4.0,1
12.0,20.0,13.0,0.0,100.0,3.0,1
12.0,1.0,22.0,0.0,96.0,6.0,1
17.0,36.0,60.0,0.0,87.0,11.0,1
14.0,70.0,55.0,0.0,86.0,5.0,1
13.0,8.0,11.0,0.0,107.0,5.0,1
18.0,36.0,75.0,0.02,87.0,6.0,1
12.0,25.0,48.0,0.0,89.0,7.0,1
14.0,0.0,17.0,0.0,102.0,7.0,1
13.0,3.0,42.0,0.0,89.0,5.0,1
14.0,65.0,80.0,0.0,84.0,5.0,1
19.0,11.0,80.0,0.0,86.0,5.0,1
18.0,61.0,77.0,0.45,84.0,5.0,1
19.0,49.0,80.0,0.04,86.0,5.0,1
11.0,3.0,10.0,0.0,105.0,4.0,1
11.0,4.0,8.0,0.0,102.0,3.0,1
8.0,1.0,34.0,0.0,91.0,4.0,1
17.0,45.0,80.0,0.02,86.0,12.0,1
15.0,72.0,77.0,0.02,84.0,17.0,1
17.0,27.0,72.0,0.09,87.0,7.0,1
14.0,8.0,10.0,0.0,107.0,6.0,1
14.0,52.0,53.0,0.0,89.0,15.0,1
12.0,5.0,16.0,0.0,100.0,5.0,1
11.0,52.0,80.0,0.01,84.0,4.0,1
12.0,61.0,80.0,0.13,84.0,11.0,1
19.0,36.0,82.0,0.06,84.0,5.0,1
8.0,14.0,20.0,0.0,98.0,4.0,1
18.0,23.0,62.0,0.0,89.0,4.0,1
13.0,7.0,7.0,0.0,107.0,3.0,1
11.0,34.0,82.0,0.0,82.0,5.0,1
18.0,49.0,75.0,0.04,86.0,6.0,1
9.0,3.0,13.0,0.0,102.0,6.0,1
13.0,5.0,25.0,0.0,95.0,5.0,1
11.0,2.0,18.0,0.0,96.0,5.0,1
17.0,47.0,72.0,0.01,86.0,7.0,1
13.0,93.0,66.0,0.01,87.0,6.0,1
11.0,47.0,77.0,0.01,84.0,2.0,1
13.0,15.0,18.0,0.0,100.0,5.0,1
17.0,70.0,70.0,0.27,87.0,5.0,1
11.0,3.0,9.0,0.0,104.0,3.0,1
17.0,38.0,64.0,0.0,89.0,12.0,1
14.0,28.0,42.0,0.0,91.0,8.0,1
14.0,38.0,57.0,0.0,86.0,7.0,1
14.0,5.0,8.0,0.0,107.0,3.0,1
15.0,35.0,68.0,0.0,84.0,5.0,1
12.0,4.0,29.0,0.0,91.0,5.0,1
19.0,31.0,78.0,0.01,86.0,4.0,1
13.0,8.0,8.0,0.0,109.0,2.0,1
13.0,1.0,9.0,0.0,105.0,5.0,1
12.0,13.0,67.0,0.0,84.0,6.0,1
12.0,1.0,19.0,0.0,100.0,5.0,1
12.0,53.0,67.0,0.0,84.0,2.0,1
20.0,22.0,79.0,0.0,84.0,7.0,1
11.0,48.0,82.0,0.0,84.0,2.0,1
17.0,56.0,77.0,1.76,86.0,5.0,1
16.0,53.0,63.0,0.0,89.0,9.0,1
20.0,57.0,80.0,0.12,86.0,8.0,1
10.0,17.0,85.0,0.0,84.0,4.0,1
13.0,0.0,13.0,0.0,102.0,4.0,1
14.0,57.0,72.0,0.0,86.0,12.0,1
11.0,2.0,9.0,0.0,104.0,2.0,1
11.0,3.0,15.0,0.0,100.0,16.0,1
9.0,7.0,16.0,0.0,98.0,7.0,1
14.0,65.0,54.0,0.0,87.0,6.0,1
12.0,36.0,43.0,0.0,91.0,7.0,1
14.0,49.0,36.0,0.0,93.0,2.0,1
17.0,39.0,68.0,0.21,89.0,5.0,1
13.0,9.0,8.0,0.0,107.0,6.0,1
13.0,11.0,15.0,0.0,102.0,5.0,1
10.0,2.0,22.0,0.0,95.0,2.0,1
12.0,1.0,8.0,0.0,107.0,5.0,1
22.0,12.0,82.0,0.0,86.0,7.0,1
11.0,3.0,18.0,0.0,100.0,4.0,1
14.0,66.0,64.0,0.01,87.0,3.0,1
19.0,57.0,77.0,0.08,86.0,7.0,1
18.0,25.0,70.0,0.01,87.0,5.0,1
12.0,51.0,72.0,0.0,82.0,2.0,1
14.0,9.0,47.0,0.0,89.0,6.0,1
17.0,50.0,77.0,0.04,86.0,7.0,1
13.0,34.0,68.0,0.0,84.0,3.0,1
16.0,69.0,75.0,0.02,84.0,17.0,1
13.0,13.0,56.0,0.0,87.0,5.0,1
19.0,13.0,80.0,0.02,86.0,6.0,1
16.0,67.0,70.0,0.05,87.0,6.0,1
18.0,47.0,77.0,0.01,86.0,5.0,1
17.0,43.0,75.0,0.08,86.0,8.0,1
17.0,71.0,85.0,0.01,84.0,9.0,1
13.0,25.0,56.0,0.0,87.0,5.0,1
12.0,26.0,67.0,0.01,84.0,4.0,1
15.0,13.0,60.0,0.0,86.0,7.0,1
10.0,2.0,12.0,0.0,102.0,5.0,1
17.0,72.0,77.0,0.01,84.0,8.0,1
16.0,5.0,16.0,0.0,104.0,2.0,1
14.0,39.0,65.0,0.0,86.0,5.0,1
13.0,0.0,19.0,0.0,102.0,2.0,1
9.0,2.0,11.0,0.0,100.0,5.0,1
10.0,14.0,9.0,0.0,104.0,8.0,1
15.0,15.0,29.0,0.0,95.0,7.0,1
16.0,75.0,60.0,0.03,89.0,5.0,1
18.0,50.0,80.0,0.02,86.0,9.0,1
20.0,25.0,87.0,0.19,84.0,5.0,1
10.0,7.0,19.0,0.0,96.0,3.0,1
16.0,78.0,75.0,0.24,86.0,5.0,1
10.0,33.0,91.0,0.02,82.0,2.0,1
14.0,17.0,52.0,0.0,89.0,5.0,1
14.0,5.0,8.0,0.0,109.0,5.0,1
13.0,8.0,9.0,0.0,107.0,3.0,1
15.0,0.0,14.0,0.0,104.0,14.0,1
17.0,49.0,66.0,0.03,89.0,5.0,1
18.0,64.0,74.0,0.03,86.0,8.0,1
10.0,14.0,85.0,0.0,82.0,2.0,1
18.0,9.0,82.0,0.01,86.0,10.0,1
13.0,7.0,10.0,0.0,107.0,3.0,1
16.0,8.0,12.0,0.0,105.0,2.0,1
15.0,2.0,36.0,0.0,93.0,9.0,1
14.0,77.0,57.0,0.0,87.0,6.0,1
10.0,3.0,20.0,0.0,95.0,5.0,1
17.0,64.0,61.0,0.05,87.0,3.0,1
10.0,6.0,16.0,0.0,100.0,7.0,1
10.0,16.0,83.0,0.0,84.0,4.0,1
8.0,21.0,20.0,0.0,98.0,2.0,1
10.0,45.0,82.0,0.36,84.0,12.0,1
12.0,0.0,16.0,0.0,100.0,5.0,1
13.0,7.0,11.0,0.0,107.0,9.0,1
17.0,1.0,56.0,0.0,89.0,8.0,1
16.0,37.0,70.0,0.03,86.0,6.0,1
14.0,4.0,32.0,0.0,93.0,6.0,1
11.0,7.0,10.0,0.0,104.0,3.0,1
13.0,3.0,25.0,0.0,98.0,7.0,1
12.0,8.0,57.0,0.0,84.0,5.0,1
20.0,52.0,85.0,0.01,84.0,3.0,1
8.0,29.0,50.0,0.0,87.0,6.0,1
13.0,28.0,72.0,0.0,82.0,3.0,1
14.0,20.0,67.0,0.0,82.0,2.0,1
11.0,38.0,61.0,0.0,84.0,3.0,1
10.0,20.0,31.0,0.0,91.0,3.0,1
11.0,14.0,80.0,0.0,84.0,7.0,1
11.0,4.0,9.0,0.0,104.0,3.0,1
10.0,47.0,88.0,0.57,82.0,2.0,1
18.0,25.0,75.0,0.01,87.0,7.0,1
18.0,74.0,77.0,0.33,86.0,4.0,1
12.0,8.0,70.0,0.0,84.0,5.0,1
18.0,55.0,72.0,0.05,86.0,4.0,1
10.0,2.0,20.0,0.0,95.0,2.0,1
17.0,64.0,77.0,0.29,86.0,4.0,1
14.0,98.0,79.0,1.51,84.0,13.0,1
19.0,7.0,82.0,0.0,86.0,5.0,1
8.0,6.0,14.0,0.0,100.0,8.0,1
18.0,76.0,68.0,0.02,86.0,6.0,1
12.0,6.0,8.0,0.0,104.0,2.0,1
11.0,1.0,19.0,0.0,96.0,5.0,1
11.0,2.0,20.0,0.0,98.0,5.0,1
15.0,0.0,20.0,0.0,100.0,6.0,1
14.0,1.0,31.0,0.0,93.0,7.0,1
14.0,6.0,17.0,0.0,102.0,7.0,1
12.0,14.0,55.0,0.0,87.0,3.0,1
11.0,5.0,16.0,0.0,98.0,5.0,1
15.0,5.0,10.0,0.0,105.0,5.0,1
14.0,4.0,16.0,0.0,102.0,8.0,1
19.0,72.0,80.0,0.49,84.0,5.0,1
12.0,2.0,25.0,0.0,98.0,8.0,1
19.0,76.0,88.0,0.02,84.0,7.0,1
13.0,28.0,47.0,0.0,87.0,5.0,1
12.0,3.0,18.0,0.0,102.0,8.0,1
15.0,7.0,13.0,0.0,107.0,3.0,1
11.0,1.0,20.0,0.0,98.0,5.0,1
11.0,4.0,16.0,0.0,100.0,7.0,1
10.0,3.0,52.0,0.0,87.0,8.0,1
12.0,68.0,63.0,0.0,86.0,8.0,1
18.0,69.0,79.0,0.01,84.0,9.0,1
18.0,78.0,66.0,0.08,87.0,6.0,1
18.0,49.0,68.0,0.03,87.0,5.0,1
18.0,51.0,72.0,0.04,86.0,4.0,1
11.0,3.0,63.0,0.0,84.0,8.0,1
13.0,61.0,82.0,0.0,82.0,5.0,1
